Frank-Hertz Experiment											
											
Vr(V)= 1.5											
Cathode Heater Current (mA) = 300											
		 									
Va(V)_1	Ia(E-12 A)_1	T(c)_1	Va(V)_2	Ia(E-12 A)_2	T(c)_2	Va(V)_3	Ia(E-12 A)_3	T(c)_3	Va(V)_4	Ia(E-12 A)_4	T(c)_4
21.10	20.34	166.63	21.10	100.78	149.54	21.10	220.68	139.70	21.10	703.18	128.07
21.20	18.18	166.63	21.20	96.04	149.51	21.20	215.90	139.70	21.20	710.51	128.04
21.30	16.43	166.64	21.30	91.54	149.51	21.30	210.08	139.71	21.30	713.27	128.04
21.40	14.47	166.64	21.40	85.62	149.49	21.40	201.37	139.71	21.40	712.11	128.03
21.50	12.76	166.66	21.50	79.60	149.49	21.50	191.81	139.72	21.50	706.42	128.03
21.60	11.19	166.66	21.60	72.44	149.46	21.60	180.15	139.72	21.60	696.18	128.00
21.70	9.40	166.69	21.70	63.57	149.46	21.70	164.69	139.73	21.70	679.53	128.00
21.80	8.14	166.69	21.80	56.48	149.44	21.80	151.08	139.73	21.80	663.11	127.98
21.90	6.85	166.70	21.90	49.45	149.44	21.90	137.07	139.74	21.90	643.53	127.98
22.00	5.90	166.70	22.00	45.16	149.42	22.00	127.40	139.74	22.00	628.55	127.97
22.10	5.19	166.71	22.10	40.49	149.42	22.10	117.09	139.75	22.10	611.46	127.97
22.20	4.53	166.71	22.20	36.51	149.40	22.20	108.50	139.75	22.20	594.94	127.97
22.30	3.79	166.73	22.30	31.95	149.40	22.30	97.76	139.76	22.30	575.81	127.94
22.40	3.63	166.73	22.40	28.17	149.38	22.40	89.30	139.76	22.40	558.52	127.94
22.50	3.31	166.74	22.50	26.04	149.38	22.50	82.94	139.77	22.50	546.71	127.93
22.60	3.16	166.74	22.60	23.81	149.35	22.60	77.67	139.77	22.60	535.29	127.93
22.70	3.08	166.76	22.70	22.63	149.35	22.70	73.95	139.77	22.70	526.60	127.91
22.80	3.08	166.76	22.80	21.16	149.33	22.80	69.87	139.77	22.80	515.58	127.91
22.90	3.31	166.77	22.90	20.22	149.33	22.90	66.58	139.77	22.90	506.75	127.88
23.00	3.46	166.77	23.00	19.40	149.33	23.00	63.54	139.77	23.00	496.95	127.88
23.10	3.73	166.79	23.10	19.26	149.31	23.10	61.88	139.78	23.10	491.00	127.86
23.20	4.10	166.79	23.20	19.65	149.31	23.20	61.00	139.78	23.20	486.60	127.86
23.30	4.58	166.80	23.30	20.17	149.28	23.30	60.89	139.79	23.30	483.18	127.83
23.40	5.09	166.80	23.40	20.95	149.28	23.40	60.84	139.79	23.40	477.34	127.83
23.50	5.67	166.81	23.50	21.87	149.26	23.50	61.06	139.79	23.50	470.67	127.81
23.60	6.52	166.81	23.60	23.18	149.26	23.60	61.43	139.79	23.60	462.96	127.81
23.70	7.15	166.82	23.70	24.63	149.24	23.70	62.54	139.79	23.70	458.44	127.80
23.80	8.05	166.82	23.80	26.81	149.24	23.80	65.21	139.79	23.80	457.22	127.80
23.90	8.86	166.83	23.90	29.06	149.22	23.90	68.43	139.79	23.90	458.51	127.77
24.00	9.83	166.83	24.00	32.25	149.22	24.00	73.05	139.81	24.00	460.84	127.77
24.10	10.90	166.84	24.10	35.06	149.20	24.10	77.06	139.81	24.10	463.56	127.75
24.20	12.28	166.84	24.20	38.57	149.20	24.20	82.42	139.81	24.20	467.82	127.75
24.30	13.42	166.86	24.30	42.64	149.18	24.30	89.04	139.81	24.30	476.31	127.73
24.40	14.66	166.86	24.40	46.17	149.18	24.40	95.07	139.81	24.40	486.69	127.73
24.50	16.39	166.87	24.50	51.27	149.15	24.50	103.52	139.81	24.50	501.70	127.70
24.60	17.63	166.87	24.60	55.57	149.15	24.60	110.59	139.81	24.60	514.86	127.70
24.70	19.38	166.88	24.70	61.48	149.13	24.70	119.82	139.81	24.70	530.10	127.68
24.80	21.13	166.88	24.80	66.31	149.13	24.80	127.99	139.81	24.80	543.80	127.68
24.90	23.02	166.89	24.90	72.66	149.11	24.90	138.54	139.81	24.90	561.61	127.66
25.00	24.66	166.89	25.00	78.07	149.11	25.00	147.55	139.82	25.00	578.53	127.66
25.10	26.29	166.90	25.10	84.03	149.08	25.10	157.21	139.82	25.10	596.85	127.64
25.20	28.12	166.90	25.20	90.67	149.08	25.20	168.89	139.82	25.20	618.52	127.64
25.30	29.27	166.91	25.30	95.94	149.07	25.30	178.44	139.82	25.30	634.98	127.62
25.40	30.21	166.91	25.40	101.90	149.07	25.40	189.29	139.83	25.40	653.74	127.62
25.50	30.44	166.91	25.50	106.11	149.05	25.50	197.75	139.83	25.50	668.86	127.60
25.60	30.14	166.92	25.60	110.07	149.05	25.60	206.13	139.83	25.60	686.82	127.60
25.70	29.10	166.92	25.70	112.90	149.02	25.70	213.36	139.83	25.70	705.45	127.58
25.80	27.72	166.93	25.80	113.87	149.02	25.80	218.04	139.83	25.80	720.08	127.58
25.90	26.19	166.93	25.90	114.41	149.00	25.90	221.96	139.83	25.90	735.70	127.56
26.00	24.39	166.94	26.00	113.86	149.00	26.00	224.73	139.84	26.00	750.33	127.56
26.10	22.72	166.94	26.10	112.75	148.98	26.10	225.77	139.84	26.10	761.69	127.54
26.20	21.21	166.94	26.20	110.53	148.98	26.20	225.06	139.85	26.20	771.80	127.54
26.30	19.12	166.94	26.30	106.87	148.96	26.30	222.29	139.85	26.30	782.94	127.53
26.40	17.05	166.96	26.40	102.53	148.96	26.40	218.15	139.85	26.40	790.67	127.53
26.50	14.70	166.96	26.50	96.21	148.94	26.50	210.66	139.85	26.50	796.75	127.51
26.60	13.07	166.96	26.60	91.02	148.94	26.60	204.19	139.85	26.60	800.48	127.51
26.70	11.38	166.96	26.70	84.99	148.91	26.70	195.95	139.85	26.70	803.06	127.49
26.80	10.00	166.97	26.80	80.10	148.91	26.80	188.77	139.86	26.80	805.19	127.49
26.90	8.68	166.97	26.90	74.93	148.89	26.90	181.32	139.86	26.90	806.82	127.47
27.00	7.65	166.97	27.00	70.53	148.89	27.00	174.52	139.87	27.00	807.69	127.47
27.10	6.52	166.97	27.10	64.92	148.87	27.10	165.82	139.87	27.10	807.60	127.45
27.20	6.02	166.97	27.20	60.76	148.87	27.20	158.86	139.88	27.20	807.17	127.45
27.30	5.44	166.97	27.30	56.22	148.85	27.30	151.43	139.88	27.30	806.04	127.43
27.40	4.93	166.98	27.40	53.25	148.85	27.40	145.66	139.88	27.40	805.73	127.43
27.50	4.57	166.98	27.50	50.86	148.83	27.50	141.21	139.88	27.50	805.92	127.43
27.60	4.48	166.98	27.60	47.92	148.83	27.60	135.65	139.88	27.60	804.88	127.41
27.70	4.21	166.98	27.70	45.23	148.81	27.70	131.10	139.88	27.70	803.19	127.41
