LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A,Wavelength_nm,Comment
2.9,-1.320000,-1.320000,-9.139741666667e-10,1.129235274609e-11,3,-8.987483000000e-10;-9.257591000000e-10;-9.174151000000e-10,402,
2.9,-1.300000,-1.300000,-9.113898000000e-10,9.029021730324e-12,3,-9.192697000000e-10;-8.987484000000e-10;-9.161513000000e-10,402,
2.9,-1.280000,-1.280000,-8.948011666667e-10,8.608217284019e-12,3,-9.040573000000e-10;-8.970211000000e-10;-8.833251000000e-10,402,
2.9,-1.260000,-1.260000,-8.741814666667e-10,1.483422054807e-11,3,-8.597280000000e-10;-8.945765000000e-10;-8.682399000000e-10,402,
2.9,-1.240000,-1.240000,-8.788582666667e-10,1.975196751522e-11,3,-9.009811000000e-10;-8.530271000000e-10;-8.825666000000e-10,402,
2.9,-1.220000,-1.220000,-8.568058666667e-10,1.411299579474e-11,3,-8.767094000000e-10;-8.455688000000e-10;-8.481394000000e-10,402,
2.9,-1.200000,-1.200000,-8.444733666667e-10,1.142340387285e-11,3,-8.298934000000e-10;-8.577891000000e-10;-8.457376000000e-10,402,
2.9,-1.180000,-1.180000,-8.311852333333e-10,1.036227232941e-11,3,-8.395008000000e-10;-8.165774000000e-10;-8.374775000000e-10,402,
2.9,-1.160000,-1.160000,-8.159453333333e-10,9.645277059554e-12,3,-8.255530000000e-10;-8.027560000000e-10;-8.195270000000e-10,402,
2.9,-1.140000,-1.140000,-8.051016333333e-10,5.807612161255e-12,3,-8.113520000000e-10;-8.065908000000e-10;-7.973621000000e-10,402,
2.9,-1.120000,-1.120000,-7.761524000000e-10,1.487059845534e-11,3,-7.646627000000e-10;-7.971515000000e-10;-7.666430000000e-10,402,
2.9,-1.100000,-1.100000,-7.668819000000e-10,9.321628388860e-12,3,-7.724583000000e-10;-7.537488000000e-10;-7.744386000000e-10,402,
2.9,-1.080000,-1.080000,-7.386771000000e-10,1.032712019587e-11,3,-7.268642000000e-10;-7.520210000000e-10;-7.371461000000e-10,402,
2.9,-1.060000,-1.060000,-7.264708000000e-10,8.173331987629e-12,3,-7.151074000000e-10;-7.303195000000e-10;-7.339855000000e-10,402,
2.9,-1.040000,-1.040000,-7.059634666667e-10,1.540806387066e-11,3,-7.103879000000e-10;-6.852734000000e-10;-7.222291000000e-10,402,
2.9,-1.020000,-1.020000,-6.916080000000e-10,9.909402444480e-12,3,-7.049519000000e-10;-6.812280000000e-10;-6.886441000000e-10,402,
2.9,-1.000000,-1.000000,-6.554110000000e-10,1.317575485529e-11,3,-6.425446000000e-10;-6.735165000000e-10;-6.501719000000e-10,402,
2.9,-0.980000,-0.980000,-6.359288333333e-10,5.638694492128e-12,3,-6.287653000000e-10;-6.364766000000e-10;-6.425446000000e-10,402,
2.9,-0.960000,-0.960000,-6.154634666667e-10,6.727781083108e-12,3,-6.152810000000e-10;-6.073164000000e-10;-6.237930000000e-10,402,
2.9,-0.940000,-0.940000,-5.912899666667e-10,7.364152727609e-12,3,-5.823707000000e-10;-5.910933000000e-10;-6.004059000000e-10,402,
2.9,-0.920000,-0.920000,-5.630709666667e-10,7.412726204006e-12,3,-5.543482000000e-10;-5.724680000000e-10;-5.623967000000e-10,402,
2.9,-0.900000,-0.900000,-5.341919000000e-10,7.746044487780e-12,3,-5.272108000000e-10;-5.449934000000e-10;-5.303715000000e-10,402,
2.9,-0.880000,-0.880000,-5.097655000000e-10,1.011751102825e-11,3,-5.003264000000e-10;-5.237976000000e-10;-5.051725000000e-10,402,
2.9,-0.860000,-0.860000,-4.869826333333e-10,4.036037134231e-12,3,-4.900446000000e-10;-4.812800000000e-10;-4.896233000000e-10,402,
2.9,-0.840000,-0.840000,-4.535244666667e-10,4.857787001186e-12,3,-4.552803000000e-10;-4.468946000000e-10;-4.583985000000e-10,402,
2.9,-0.820000,-0.820000,-4.248139333333e-10,1.111785026293e-11,3,-4.221593000000e-10;-4.395623000000e-10;-4.127202000000e-10,402,
2.9,-0.800000,-0.800000,-3.867486333333e-10,8.623517943134e-12,3,-3.981401000000e-10;-3.772815000000e-10;-3.848243000000e-10,402,
2.9,-0.780000,-0.780000,-3.533607000000e-10,8.146583658606e-12,3,-3.563807000000e-10;-3.614793000000e-10;-3.422221000000e-10,402,
2.9,-0.760000,-0.760000,-3.180906666667e-10,4.074706452685e-12,3,-3.125564000000e-10;-3.222484000000e-10;-3.194672000000e-10,402,
2.9,-0.740000,-0.740000,-2.820340000000e-10,6.520147902208e-12,3,-2.786770000000e-10;-2.762750000000e-10;-2.911500000000e-10,402,
2.9,-0.720000,-0.720000,-2.404712000000e-10,4.497376671646e-12,3,-2.428169000000e-10;-2.341785000000e-10;-2.444182000000e-10,402,
2.9,-0.700000,-0.700000,-2.035155666667e-10,9.787950927998e-12,3,-2.004675000000e-10;-1.933461000000e-10;-2.167331000000e-10,402,
2.9,-0.680000,-0.680000,-1.604920000000e-10,7.591725553961e-12,3,-1.577811000000e-10;-1.708441000000e-10;-1.528508000000e-10,402,
2.9,-0.660000,-0.660000,-1.197878666667e-10,7.862930794699e-12,3,-1.268525000000e-10;-1.088187000000e-10;-1.236924000000e-10,402,
2.9,-0.640000,-0.640000,-8.018100666667e-11,6.027352288168e-12,3,-7.418378000000e-11;-7.793382000000e-11;-8.842542000000e-11,402,
2.9,-0.620000,-0.620000,-2.249832666667e-11,4.689451256358e-12,3,-1.595339000000e-11;-2.669777000000e-11;-2.484382000000e-11,402,
2.9,-0.600000,-0.600000,2.632207666667e-11,7.860948455114e-12,3,2.255805000000e-11;3.726311000000e-11;1.914507000000e-11,402,
2.9,-0.580000,-0.580000,7.570416666667e-11,4.195479526159e-12,3,8.032489000000e-11;7.017049000000e-11;7.661712000000e-11,402,
2.9,-0.560000,-0.560000,1.246931000000e-10,1.248547775084e-12,3,1.229655000000e-10;1.252409000000e-10;1.258729000000e-10,402,
2.9,-0.540000,-0.540000,1.780640000000e-10,4.315431928170e-12,3,1.836820000000e-10;1.731903000000e-10;1.773197000000e-10,402,
2.9,-0.520000,-0.520000,2.389630000000e-10,9.237856814579e-12,3,2.401005000000e-10;2.496653000000e-10;2.271232000000e-10,402,
2.9,-0.500000,-0.500000,3.005783000000e-10,5.886384092123e-12,3,2.988789000000e-10;3.084855000000e-10;2.943705000000e-10,402,
2.9,-0.480000,-0.480000,3.620391333333e-10,3.933781520228e-12,3,3.601430000000e-10;3.675166000000e-10;3.584578000000e-10,402,
2.9,-0.460000,-0.460000,4.358314000000e-10,6.725232351872e-12,3,4.453398000000e-10;4.312666000000e-10;4.308878000000e-10,402,
2.9,-0.440000,-0.440000,4.985845333333e-10,4.909473703181e-12,3,4.961968000000e-10;4.941323000000e-10;5.054245000000e-10,402,
2.9,-0.420000,-0.420000,5.682336000000e-10,7.741935676991e-12,3,5.581776000000e-10;5.770118000000e-10;5.695114000000e-10,402,
2.9,-0.400000,-0.400000,6.485004000000e-10,3.982649445616e-12,3,6.530230000000e-10;6.433319000000e-10;6.491463000000e-10,402,
2.9,-0.380000,-0.380000,7.199612666667e-10,5.647937737106e-12,3,7.246101000000e-10;7.120119000000e-10;7.232618000000e-10,402,
2.9,-0.360000,-0.360000,8.030232666667e-10,4.407436844194e-12,3,8.082905000000e-10;8.032759000000e-10;7.975034000000e-10,402,
2.9,-0.340000,-0.340000,8.827004666667e-10,1.012356043341e-11,3,8.868716000000e-10;8.687540000000e-10;8.924758000000e-10,402,
2.9,-0.320000,-0.320000,9.804395333333e-10,9.061376022192e-12,3,9.906925000000e-10;9.686557000000e-10;9.819704000000e-10,402,
2.9,-0.300000,-0.300000,1.068908666667e-09,6.351663106795e-12,3,1.077869000000e-09;1.063881000000e-09;1.064976000000e-09,402,
2.9,-0.280000,-0.280000,1.157729000000e-09,6.629976018056e-12,3,1.159148000000e-09;1.165046000000e-09;1.148993000000e-09,402,
2.9,-0.260000,-0.260000,1.264667333333e-09,6.428904122961e-12,3,1.263221000000e-09;1.257617000000e-09;1.273164000000e-09,402,
2.9,-0.240000,-0.240000,1.364175333333e-09,1.083121345413e-11,3,1.351282000000e-09;1.377784000000e-09;1.363460000000e-09,402,
2.9,-0.220000,-0.220000,1.500834000000e-09,9.844313112994e-12,3,1.512660000000e-09;1.488559000000e-09;1.501283000000e-09,402,
2.9,-0.200000,-0.200000,1.605483000000e-09,2.189732316974e-11,3,1.595497000000e-09;1.635862000000e-09;1.585090000000e-09,402,
2.9,-0.180000,-0.180000,1.734233000000e-09,1.095416362242e-11,3,1.733067000000e-09;1.721438000000e-09;1.748194000000e-09,402,
2.9,-0.160000,-0.160000,1.858530666667e-09,1.816769485164e-11,3,1.839963000000e-09;1.883194000000e-09;1.852435000000e-09,402,
2.9,-0.140000,-0.140000,1.992436000000e-09,3.123235181667e-12,3,1.992788000000e-09;1.996073000000e-09;1.988447000000e-09,402,
2.9,-0.120000,-0.120000,2.140146666667e-09,1.070371606292e-11,3,2.148644000000e-09;2.125049000000e-09;2.146747000000e-09,402,
2.9,-0.100000,-0.100000,2.296327000000e-09,2.237920362003e-11,3,2.316425000000e-09;2.265105000000e-09;2.307451000000e-09,402,
2.9,-0.080000,-0.080000,2.441622000000e-09,1.599375959554e-11,3,2.426904000000e-09;2.463855000000e-09;2.434107000000e-09,402,
2.9,-0.060000,-0.060000,2.622970666667e-09,1.851295874666e-11,3,2.635809000000e-09;2.596791000000e-09;2.636312000000e-09,402,
2.9,-0.040000,-0.040000,2.804965333333e-09,2.371128783700e-11,3,2.821074000000e-09;2.771441000000e-09;2.822381000000e-09,402,
2.9,-0.020000,-0.020000,2.976384000000e-09,1.981085411250e-11,3,2.965429000000e-09;3.004193000000e-09;2.959530000000e-09,402,
2.9,0.000000,0.000000,3.179656333333e-09,2.049888519462e-11,3,3.185035000000e-09;3.152297000000e-09;3.201637000000e-09,402,
2.9,0.020000,0.020000,3.388031000000e-09,2.072590848833e-11,3,3.406753000000e-09;3.359139000000e-09;3.398201000000e-09,402,
2.9,0.040000,0.040000,3.588128666667e-09,1.321317023108e-11,3,3.598888000000e-09;3.595980000000e-09;3.569518000000e-09,402,
2.9,0.060000,0.060000,3.814420666667e-09,1.032100558193e-11,3,3.814363000000e-09;3.801809000000e-09;3.827090000000e-09,402,
2.9,0.080000,0.080000,4.027370666667e-09,1.609033341965e-11,3,4.043494000000e-09;4.005403000000e-09;4.033215000000e-09,402,
2.9,0.100000,0.100000,4.223578666667e-09,2.672715293895e-11,3,4.196570000000e-09;4.259983000000e-09;4.214183000000e-09,402,
2.9,0.120000,0.120000,4.448804000000e-09,9.912454522805e-12,3,4.462822000000e-09;4.441712000000e-09;4.441878000000e-09,402,
2.9,0.140000,0.140000,4.674913333333e-09,2.003821030487e-11,3,4.667470000000e-09;4.702315000000e-09;4.654955000000e-09,402,
2.9,0.160000,0.160000,4.895013000000e-09,2.023797959284e-11,3,4.882906000000e-09;4.923526000000e-09;4.878607000000e-09,402,
2.9,0.180000,0.180000,5.138789000000e-09,1.591941740978e-11,3,5.150713000000e-09;5.116289000000e-09;5.149365000000e-09,402,
2.9,0.200000,0.200000,5.358298000000e-09,1.896320470455e-11,3,5.345461000000e-09;5.385108000000e-09;5.344325000000e-09,402,
2.9,0.220000,0.220000,5.588946000000e-09,1.405211915217e-11,3,5.587613000000e-09;5.606784000000e-09;5.572441000000e-09,402,
2.9,0.240000,0.240000,5.815419333333e-09,1.063598528059e-11,3,5.825251000000e-09;5.820362000000e-09;5.800645000000e-09,402,
2.9,0.260000,0.260000,6.044002666667e-09,1.106245796477e-11,3,6.039677000000e-09;6.059186000000e-09;6.033145000000e-09,402,
2.9,0.280000,0.280000,6.282612000000e-09,2.033510862195e-11,3,6.300364000000e-09;6.254142000000e-09;6.293330000000e-09,402,
2.9,0.300000,0.300000,6.494396333333e-09,1.077221974443e-11,3,6.498143000000e-09;6.505311000000e-09;6.479735000000e-09,402,
2.9,0.320000,0.320000,6.718329000000e-09,1.561127464367e-11,3,6.701657000000e-09;6.739199000000e-09;6.714131000000e-09,402,
2.9,0.340000,0.340000,6.954541000000e-09,1.233052069731e-11,3,6.967996000000e-09;6.938207000000e-09;6.957420000000e-09,402,
2.9,0.360000,0.360000,7.174761000000e-09,5.043005122610e-12,3,7.175800000000e-09;7.168131000000e-09;7.180352000000e-09,402,
2.9,0.380000,0.380000,7.388093000000e-09,1.084978758625e-11,3,7.382349000000e-09;7.403287000000e-09;7.378643000000e-09,402,
2.9,0.400000,0.400000,7.607403333333e-09,1.219376535593e-11,3,7.602374000000e-09;7.624203000000e-09;7.595633000000e-09,402,
2.9,0.420000,0.420000,7.836225666667e-09,3.704247321956e-12,3,7.840057000000e-09;7.837404000000e-09;7.831216000000e-09,402,
2.9,0.440000,0.440000,8.039271333333e-09,1.031834135034e-11,3,8.033796000000e-09;8.053723000000e-09;8.030295000000e-09,402,
2.9,0.460000,0.460000,8.263526666667e-09,3.043010169041e-12,3,8.259347000000e-09;8.266504000000e-09;8.264729000000e-09,402,
2.9,0.480000,0.480000,8.505962333333e-09,1.759406457366e-11,3,8.524037000000e-09;8.482116000000e-09;8.511734000000e-09,402,
2.9,0.500000,0.500000,8.719931000000e-09,8.587173264041e-12,3,8.715278000000e-09;8.731972000000e-09;8.712543000000e-09,402,
2.9,0.520000,0.520000,8.945002000000e-09,6.401602976339e-12,3,8.953977000000e-09;8.939486000000e-09;8.941543000000e-09,402,
2.9,0.540000,0.540000,9.164931333333e-09,1.459115278364e-11,3,9.166418000000e-09;9.146364000000e-09;9.182012000000e-09,402,
2.9,0.560000,0.560000,9.381757333333e-09,1.925255678836e-11,3,9.389903000000e-09;9.355185000000e-09;9.400184000000e-09,402,
2.9,0.580000,0.580000,9.573348000000e-09,1.112371583600e-11,3,9.565568000000e-09;9.589079000000e-09;9.565397000000e-09,402,
2.9,0.600000,0.600000,9.798878333333e-09,2.074479083743e-11,3,9.822591000000e-09;9.772062000000e-09;9.801982000000e-09,402,
2.9,0.620000,0.620000,1.000816066667e-08,8.591249863799e-12,3,1.001666000000e-08;1.001143000000e-08;9.996392000000e-09,402,
2.9,0.640000,0.640000,1.023643666667e-08,1.014726673653e-11,3,1.023905000000e-08;1.022291000000e-08;1.024735000000e-08,402,
2.9,0.660000,0.660000,1.043088666667e-08,2.321982247037e-11,3,1.041155000000e-08;1.046354000000e-08;1.041757000000e-08,402,
2.9,0.680000,0.680000,1.063229333333e-08,1.187362717211e-11,3,1.062842000000e-08;1.064838000000e-08;1.062008000000e-08,402,
2.9,0.700000,0.700000,1.084580666667e-08,2.413314917057e-11,3,1.083454000000e-08;1.087934000000e-08;1.082354000000e-08,402,
2.9,0.720000,0.720000,1.105535000000e-08,2.153010140865e-11,3,1.105052000000e-08;1.108380000000e-08;1.103173000000e-08,402,
2.9,0.740000,0.740000,1.126708333333e-08,2.220877654342e-11,3,1.127359000000e-08;1.123722000000e-08;1.129044000000e-08,402,
2.9,0.760000,0.760000,1.145827333333e-08,1.851263772550e-11,3,1.143981000000e-08;1.148358000000e-08;1.145143000000e-08,402,
2.9,0.780000,0.780000,1.170220666667e-08,2.048958976868e-11,3,1.170858000000e-08;1.167454000000e-08;1.172350000000e-08,402,
2.9,0.800000,0.800000,1.189788333333e-08,1.139628691967e-11,3,1.188812000000e-08;1.191387000000e-08;1.189166000000e-08,402,
2.9,0.820000,0.820000,1.209340000000e-08,7.304646922793e-12,3,1.210372000000e-08;1.208784000000e-08;1.208864000000e-08,402,
2.9,0.840000,0.840000,1.229365666667e-08,6.808887982303e-12,3,1.230294000000e-08;1.229123000000e-08;1.228680000000e-08,402,
2.9,0.860000,0.860000,1.250241333333e-08,3.265989725778e-12,3,1.250165000000e-08;1.250674000000e-08;1.249885000000e-08,402,
2.9,0.880000,0.880000,1.270228666667e-08,1.684114868080e-11,3,1.268767000000e-08;1.272588000000e-08;1.269331000000e-08,402,
2.9,0.900000,0.900000,1.290785333333e-08,1.469706849076e-11,3,1.290602000000e-08;1.292670000000e-08;1.289084000000e-08,402,
2.9,0.920000,0.920000,1.310865000000e-08,1.821538360837e-11,3,1.310411000000e-08;1.313288000000e-08;1.308896000000e-08,402,
2.9,0.940000,0.940000,1.332317666667e-08,8.651875840276e-12,3,1.333537000000e-08;1.331620000000e-08;1.331796000000e-08,402,
2.9,0.960000,0.960000,1.352288000000e-08,2.033589109596e-11,3,1.350041000000e-08;1.354966000000e-08;1.351857000000e-08,402,
2.9,0.980000,0.980000,1.371911000000e-08,1.500808004598e-11,3,1.372284000000e-08;1.373534000000e-08;1.369915000000e-08,402,
2.9,1.000000,1.000000,1.392200666667e-08,1.140094245617e-11,3,1.393751000000e-08;1.391809000000e-08;1.391042000000e-08,402,
2.9,1.020000,1.020000,1.412164666667e-08,2.506301968151e-11,3,1.412969000000e-08;1.408773000000e-08;1.414752000000e-08,402,
2.9,1.040000,1.040000,1.432877000000e-08,1.705579862295e-11,3,1.431685000000e-08;1.435289000000e-08;1.431657000000e-08,402,
2.9,1.060000,1.060000,1.452757666667e-08,1.604690070457e-11,3,1.451945000000e-08;1.451329000000e-08;1.454999000000e-08,402,
2.9,1.080000,1.080000,1.472798333333e-08,1.107196258825e-11,3,1.471553000000e-08;1.472599000000e-08;1.474243000000e-08,402,
2.9,1.100000,1.100000,1.494550000000e-08,1.504601165315e-11,3,1.493637000000e-08;1.496671000000e-08;1.493342000000e-08,402,
2.9,1.120000,1.120000,1.514602333333e-08,1.237092379556e-11,3,1.513315000000e-08;1.516272000000e-08;1.514220000000e-08,402,
2.9,1.140000,1.140000,1.534495000000e-08,9.495188255111e-12,3,1.535810000000e-08;1.534073000000e-08;1.533602000000e-08,402,
2.9,1.160000,1.160000,1.554411333333e-08,9.351264917409e-12,3,1.555161000000e-08;1.554980000000e-08;1.553093000000e-08,402,
2.9,1.180000,1.180000,1.574806666667e-08,4.844036425223e-12,3,1.574536000000e-08;1.575487000000e-08;1.574397000000e-08,402,
2.9,1.200000,1.200000,1.594734666667e-08,2.430669775094e-12,3,1.594460000000e-08;1.595051000000e-08;1.594693000000e-08,402,
2.9,1.220000,1.220000,1.614989333333e-08,5.191225502926e-12,3,1.615541000000e-08;1.615133000000e-08;1.614294000000e-08,402,
2.9,1.240000,1.240000,1.634905000000e-08,1.222740364918e-11,3,1.635084000000e-08;1.636305000000e-08;1.633326000000e-08,402,
2.9,1.260000,1.260000,1.656792333333e-08,9.124371515648e-12,3,1.655594000000e-08;1.656977000000e-08;1.657806000000e-08,402,
2.9,1.280000,1.280000,1.677904666667e-08,6.002112591043e-12,3,1.678701000000e-08;1.677761000000e-08;1.677252000000e-08,402,
2.9,1.300000,1.300000,1.697193333333e-08,1.414930465508e-11,3,1.697935000000e-08;1.698432000000e-08;1.695213000000e-08,402,
2.9,1.320000,1.320000,1.718174333333e-08,1.289772675922e-11,3,1.717870000000e-08;1.716769000000e-08;1.719884000000e-08,402,
2.9,1.340000,1.340000,1.739878000000e-08,8.381173346654e-12,3,1.738738000000e-08;1.740729000000e-08;1.740167000000e-08,402,
2.9,1.360000,1.360000,1.761135000000e-08,1.132347414298e-11,3,1.761799000000e-08;1.762065000000e-08;1.759541000000e-08,402,
2.9,1.380000,1.380000,1.780066666667e-08,9.184517165074e-12,3,1.780908000000e-08;1.778789000000e-08;1.780503000000e-08,402,
2.9,1.400000,1.400000,1.801182333333e-08,1.467541330101e-11,3,1.799418000000e-08;1.801118000000e-08;1.803011000000e-08,402,
2.9,1.420000,1.420000,1.823144000000e-08,6.305489671705e-12,3,1.822318000000e-08;1.823266000000e-08;1.823848000000e-08,402,
2.9,1.440000,1.440000,1.842572333333e-08,1.301795768246e-11,3,1.843874000000e-08;1.840794000000e-08;1.843049000000e-08,402,
2.9,1.460000,1.460000,1.862346666667e-08,9.594586436574e-12,3,1.861014000000e-08;1.863234000000e-08;1.862792000000e-08,402,
2.9,1.480000,1.480000,1.884150666667e-08,1.352169696780e-11,3,1.884134000000e-08;1.882503000000e-08;1.885815000000e-08,402,
2.9,1.500000,1.500000,1.904924333333e-08,8.473253343445e-12,3,1.904565000000e-08;1.906094000000e-08;1.904114000000e-08,402,
2.9,1.520000,1.520000,1.924153333333e-08,1.499110921698e-11,3,1.926273000000e-08;1.923058000000e-08;1.923129000000e-08,402,
2.9,1.540000,1.540000,1.945098666667e-08,1.910041244465e-11,3,1.945436000000e-08;1.942609000000e-08;1.947251000000e-08,402,
2.9,1.560000,1.560000,1.966027333333e-08,1.148515079957e-11,3,1.966571000000e-08;1.967081000000e-08;1.964430000000e-08,402,
2.9,1.580000,1.580000,1.986114333333e-08,1.666457386861e-11,3,1.984744000000e-08;1.988460000000e-08;1.985139000000e-08,402,
2.9,1.600000,1.600000,2.008460333333e-08,1.828914492868e-11,3,2.009777000000e-08;2.005874000000e-08;2.009730000000e-08,402,
2.9,1.620000,1.620000,2.031028666667e-08,1.829896596957e-11,3,2.029457000000e-08;2.033595000000e-08;2.030034000000e-08,402,
2.9,1.640000,1.640000,2.053358666667e-08,1.514726011161e-11,3,2.054114000000e-08;2.051245000000e-08;2.054717000000e-08,402,
2.9,1.660000,1.660000,2.073651666667e-08,6.199921146452e-12,3,2.073057000000e-08;2.073391000000e-08;2.074507000000e-08,402,
2.9,1.680000,1.680000,2.094688000000e-08,1.676618819728e-11,3,2.093872000000e-08;2.097024000000e-08;2.093168000000e-08,402,
2.9,1.700000,1.700000,2.114124000000e-08,2.102394032209e-11,3,2.112450000000e-08;2.117089000000e-08;2.112833000000e-08,402,
2.9,1.720000,1.720000,2.133334666667e-08,1.853084335791e-11,3,2.135595000000e-08;2.131056000000e-08;2.133353000000e-08,402,
2.9,1.740000,1.740000,2.154416666667e-08,1.541557725881e-11,3,2.154216000000e-08;2.156397000000e-08;2.152637000000e-08,402,
2.9,1.760000,1.760000,2.175170000000e-08,4.824023217191e-12,3,2.174956000000e-08;2.175838000000e-08;2.174716000000e-08,402,
2.9,1.780000,1.780000,2.193278333333e-08,1.205403759005e-11,3,2.192435000000e-08;2.194983000000e-08;2.192417000000e-08,402,
2.9,1.800000,1.800000,2.215206000000e-08,1.851629192540e-11,3,2.214820000000e-08;2.217642000000e-08;2.213156000000e-08,402,
2.9,1.820000,1.820000,2.235362333333e-08,5.622373954913e-12,3,2.234830000000e-08;2.235117000000e-08;2.236140000000e-08,402,
2.9,1.840000,1.840000,2.257922333333e-08,9.451526625659e-12,3,2.259016000000e-08;2.256710000000e-08;2.258041000000e-08,402,
2.9,1.860000,1.860000,2.279888666667e-08,1.390206059866e-11,3,2.281448000000e-08;2.278072000000e-08;2.280146000000e-08,402,
2.9,1.880000,1.880000,2.297772333333e-08,2.269102661602e-11,3,2.296456000000e-08;2.300965000000e-08;2.295896000000e-08,402,
2.9,1.900000,1.900000,2.321740333333e-08,7.298955785286e-12,3,2.322721000000e-08;2.320971000000e-08;2.321529000000e-08,402,
2.9,1.920000,1.920000,2.342100000000e-08,7.539354525865e-12,3,2.341034000000e-08;2.342652000000e-08;2.342614000000e-08,402,
2.9,1.940000,1.940000,2.362086333333e-08,1.342647715854e-11,3,2.362489000000e-08;2.360278000000e-08;2.363492000000e-08,402,
2.9,1.960000,1.960000,2.382574000000e-08,1.773756089959e-11,3,2.383430000000e-08;2.380104000000e-08;2.384188000000e-08,402,
2.9,1.980000,1.980000,2.404379333333e-08,1.608142890279e-11,3,2.404948000000e-08;2.406002000000e-08;2.402188000000e-08,402,
2.9,2.000000,2.000000,2.425380000000e-08,3.085784611191e-12,3,2.425511000000e-08;2.424954000000e-08;2.425675000000e-08,402,
2.9,2.020000,2.020000,2.445585666667e-08,1.124662122101e-11,3,2.444481000000e-08;2.447129000000e-08;2.445147000000e-08,402,
2.9,2.040000,2.040000,2.466178333333e-08,9.520617393612e-12,3,2.465235000000e-08;2.465818000000e-08;2.467482000000e-08,402,
2.9,2.060000,2.060000,2.487526000000e-08,7.715041585543e-12,3,2.487074000000e-08;2.488612000000e-08;2.486892000000e-08,402,
2.9,2.080000,2.080000,2.509255333333e-08,7.508769687653e-12,3,2.510311000000e-08;2.508827000000e-08;2.508628000000e-08,402,
2.9,2.100000,2.100000,2.527329000000e-08,2.932677957090e-12,3,2.526934000000e-08;2.527636000000e-08;2.527417000000e-08,402,
2.9,2.120000,2.120000,2.548746000000e-08,1.087640872102e-11,3,2.548944000000e-08;2.547326000000e-08;2.549968000000e-08,402,
2.9,2.140000,2.140000,2.568848333333e-08,6.517230154666e-12,3,2.567950000000e-08;2.569119000000e-08;2.569476000000e-08,402,
2.9,2.160000,2.160000,2.590539333333e-08,3.620794878967e-12,3,2.590463000000e-08;2.591016000000e-08;2.590139000000e-08,402,
2.9,2.180000,2.180000,2.609079000000e-08,1.067550779432e-11,3,2.610426000000e-08;2.608996000000e-08;2.607815000000e-08,402,
2.9,2.200000,2.200000,2.630515666667e-08,2.393293592985e-11,3,2.631053000000e-08;2.633141000000e-08;2.627353000000e-08,402,
2.9,2.220000,2.220000,2.651153333333e-08,4.186409227755e-12,3,2.650632000000e-08;2.651657000000e-08;2.651171000000e-08,402,
2.9,2.240000,2.240000,2.669709333333e-08,8.728903456652e-12,3,2.669327000000e-08;2.670917000000e-08;2.668884000000e-08,402,
2.9,2.260000,2.260000,2.689296666667e-08,4.978355373235e-12,3,2.688988000000e-08;2.688903000000e-08;2.689999000000e-08,402,
2.9,2.280000,2.280000,2.709774000000e-08,6.703417039093e-12,3,2.709027000000e-08;2.710653000000e-08;2.709642000000e-08,402,
2.9,2.300000,2.300000,2.725776333333e-08,1.147390759748e-11,3,2.726858000000e-08;2.726283000000e-08;2.724188000000e-08,402,
2.9,2.320000,2.320000,2.744724000000e-08,1.513230539826e-12,3,2.744938000000e-08;2.744616000000e-08;2.744618000000e-08,402,
2.9,2.340000,2.340000,2.767545666667e-08,1.844529449180e-12,3,2.767779000000e-08;2.767530000000e-08;2.767328000000e-08,402,
2.9,2.360000,2.360000,2.791764333333e-08,2.374381790886e-12,3,2.791999000000e-08;2.791439000000e-08;2.791855000000e-08,402,
2.9,2.380000,2.380000,2.810061666667e-08,8.647143394722e-12,3,2.810424000000e-08;2.810892000000e-08;2.808869000000e-08,402,
2.9,2.400000,2.400000,2.830971333333e-08,1.406501412094e-11,3,2.828988000000e-08;2.831832000000e-08;2.832094000000e-08,402,
2.9,2.420000,2.420000,2.852232333333e-08,1.479101604203e-11,3,2.850426000000e-08;2.854049000000e-08;2.852222000000e-08,402,
2.9,2.440000,2.440000,2.870013666667e-08,1.043259422302e-11,3,2.871403000000e-08;2.869749000000e-08;2.868889000000e-08,402,
2.9,2.460000,2.460000,2.887953000000e-08,1.365095601048e-11,3,2.889726000000e-08;2.886405000000e-08;2.887728000000e-08,402,
2.9,2.480000,2.480000,2.902805666667e-08,2.002416595572e-11,3,2.905629000000e-08;2.901204000000e-08;2.901584000000e-08,402,
2.9,2.500000,2.500000,2.920494000000e-08,2.425407182309e-12,3,2.920772000000e-08;2.920181000000e-08;2.920529000000e-08,402,
2.9,2.520000,2.520000,2.940312000000e-08,9.464981070592e-12,3,2.941190000000e-08;2.940748000000e-08;2.938998000000e-08,402,
2.9,2.540000,2.540000,2.957730333333e-08,9.002671208529e-12,3,2.956741000000e-08;2.957531000000e-08;2.958919000000e-08,402,
2.9,2.560000,2.560000,2.978888666667e-08,3.845745123582e-12,3,2.979421000000e-08;2.978526000000e-08;2.978719000000e-08,402,
2.9,2.580000,2.580000,2.996266666667e-08,6.681089398859e-12,3,2.995695000000e-08;2.995901000000e-08;2.997204000000e-08,402,
2.9,2.600000,2.600000,3.010178333333e-08,3.451157615771e-12,3,3.009903000000e-08;3.010665000000e-08;3.009967000000e-08,402,
2.9,2.620000,2.620000,3.030655666667e-08,4.459180293381e-12,3,3.031284000000e-08;3.030388000000e-08;3.030295000000e-08,402,
