LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
1.8,-0.370000,-0.370000,-3.174660333333e-10,6.883519902556e-12,3,-3.167497000000e-10;-3.262319000000e-10;-3.094165000000e-10
1.8,-0.360000,-0.360000,-3.349697666667e-10,8.897078434458e-12,3,-3.459974000000e-10;-3.347029000000e-10;-3.242090000000e-10
1.8,-0.350000,-0.350000,-3.085034000000e-10,4.812068537195e-12,3,-3.057079000000e-10;-3.045278000000e-10;-3.152745000000e-10
1.8,-0.340000,-0.340000,-3.060309000000e-10,7.086052875896e-12,3,-3.113129000000e-10;-3.107651000000e-10;-2.960147000000e-10
1.8,-0.330000,-0.330000,-2.937671000000e-10,3.972755573486e-12,3,-2.922218000000e-10;-2.898618000000e-10;-2.992177000000e-10
1.8,-0.320000,-0.320000,-2.902270000000e-10,6.410800572471e-12,3,-2.867431000000e-10;-2.992177000000e-10;-2.847202000000e-10
1.8,-0.310000,-0.310000,-2.953544666667e-10,6.984173614362e-12,3,-3.017884000000e-10;-2.856474000000e-10;-2.986276000000e-10
1.8,-0.300000,-0.300000,-2.744370666667e-10,6.027320515416e-12,3,-2.662190000000e-10;-2.805058000000e-10;-2.765864000000e-10
1.8,-0.290000,-0.290000,-2.749147000000e-10,8.186195974932e-12,3,-2.861952000000e-10;-2.715291000000e-10;-2.670198000000e-10
1.8,-0.280000,-0.280000,-2.631846333333e-10,9.202240197305e-12,3,-2.751535000000e-10;-2.527751000000e-10;-2.616253000000e-10
1.8,-0.270000,-0.270000,-2.582538000000e-10,6.931160626235e-12,3,-2.679890000000e-10;-2.543766000000e-10;-2.523958000000e-10
1.8,-0.260000,-0.260000,-2.472122000000e-10,5.408006732614e-12,3,-2.396263000000e-10;-2.501623000000e-10;-2.518480000000e-10
1.8,-0.250000,-0.250000,-2.287812666667e-10,2.590925571211e-12,3,-2.308604000000e-10;-2.303546000000e-10;-2.251288000000e-10
1.8,-0.240000,-0.240000,-2.234571000000e-10,3.884145574855e-12,3,-2.255924000000e-10;-2.267724000000e-10;-2.180065000000e-10
1.8,-0.230000,-0.230000,-2.254097333333e-10,5.041107077044e-12,3,-2.232323000000e-10;-2.323775000000e-10;-2.206194000000e-10
