LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
12.0,-1.300000,-1.300000,-3.250767000000e-10,5.458407630436e-12,3,-3.281529000000e-10;-3.174072000000e-10;-3.296700000000e-10
12.0,-1.200000,-1.200000,-3.141063000000e-10,9.531779226356e-12,3,-3.124769000000e-10;-3.033326000000e-10;-3.265094000000e-10
12.0,-1.100000,-1.100000,-3.183482666667e-10,2.110113346613e-12,3,-3.155109000000e-10;-3.205675000000e-10;-3.189664000000e-10
12.0,-1.000000,-1.000000,-3.096675666667e-10,7.109368558146e-12,3,-3.011413000000e-10;-3.093164000000e-10;-3.185450000000e-10
12.0,-0.990000,-0.990000,-3.008884000000e-10,6.354380041095e-12,3,-3.061980000000e-10;-2.919548000000e-10;-3.045124000000e-10
12.0,-0.980000,-0.980000,-2.951573000000e-10,8.498495902609e-12,3,-2.912383000000e-10;-3.069564000000e-10;-2.872772000000e-10
12.0,-0.970000,-0.970000,-3.073638666667e-10,6.943146350339e-12,3,-2.983599000000e-10;-3.152581000000e-10;-3.084736000000e-10
12.0,-0.960000,-0.960000,-3.012254000000e-10,4.114343073525e-12,3,-2.954101000000e-10;-3.039644000000e-10;-3.043017000000e-10
12.0,-0.950000,-0.950000,-3.109316333333e-10,7.165148657371e-12,3,-3.026160000000e-10;-3.201041000000e-10;-3.100748000000e-10
12.0,-0.940000,-0.940000,-3.127015666667e-10,5.673184210144e-12,3,-3.072514000000e-10;-3.103277000000e-10;-3.205256000000e-10
12.0,-0.930000,-0.930000,-3.053271000000e-10,1.123783154735e-11,3,-3.099484000000e-10;-3.161852000000e-10;-2.898477000000e-10
12.0,-0.920000,-0.920000,-3.056641666667e-10,3.967614835417e-12,3,-3.001298000000e-10;-3.076307000000e-10;-3.092320000000e-10
12.0,-0.910000,-0.910000,-2.998207666667e-10,9.581065863230e-12,3,-3.133617000000e-10;-2.934717000000e-10;-2.926289000000e-10
12.0,-0.900000,-0.900000,-2.967585666667e-10,1.336895004537e-11,3,-2.953679000000e-10;-3.137831000000e-10;-2.811247000000e-10
12.0,-0.890000,-0.890000,-2.948904333333e-10,5.956892822232e-12,3,-2.866451000000e-10;-2.975172000000e-10;-3.005090000000e-10
12.0,-0.880000,-0.880000,-3.048213333333e-10,4.085157805465e-12,3,-2.991185000000e-10;-3.068721000000e-10;-3.084734000000e-10
12.0,-0.870000,-0.870000,-2.954803333333e-10,1.080657904591e-11,3,-3.096534000000e-10;-2.933452000000e-10;-2.834424000000e-10
12.0,-0.860000,-0.860000,-2.953538666667e-10,1.191997396455e-11,3,-2.788492000000e-10;-3.065770000000e-10;-3.006354000000e-10
12.0,-0.850000,-0.850000,-2.980227000000e-10,3.831815844566e-13,3,-2.975170000000e-10;-2.981069000000e-10;-2.984442000000e-10
12.0,-0.840000,-0.840000,-2.860128333333e-10,6.784663125183e-12,3,-2.868135000000e-10;-2.773320000000e-10;-2.938930000000e-10
12.0,-0.830000,-0.830000,-2.828523666667e-10,3.525158296525e-12,3,-2.791019000000e-10;-2.818832000000e-10;-2.875720000000e-10
12.0,-0.820000,-0.820000,-2.750986666667e-10,8.143434627286e-12,3,-2.859286000000e-10;-2.730760000000e-10;-2.662914000000e-10
12.0,-0.810000,-0.810000,-2.840463666667e-10,1.181877959643e-11,3,-2.673450000000e-10;-2.929659000000e-10;-2.918282000000e-10
12.0,-0.800000,-0.800000,-2.851419333333e-10,1.629490402802e-11,3,-2.927551000000e-10;-2.624988000000e-10;-3.001719000000e-10
12.0,-0.790000,-0.790000,-2.839058666667e-10,6.576277497355e-12,3,-2.753937000000e-10;-2.849172000000e-10;-2.914067000000e-10
12.0,-0.780000,-0.780000,-2.853948000000e-10,1.033563454495e-11,3,-2.967164000000e-10;-2.717275000000e-10;-2.877405000000e-10
12.0,-0.770000,-0.770000,-2.726545000000e-10,1.386961608144e-11,3,-2.615297000000e-10;-2.922072000000e-10;-2.642266000000e-10
12.0,-0.760000,-0.760000,-2.728371666667e-10,1.312124901736e-11,3,-2.822624000000e-10;-2.542817000000e-10;-2.819674000000e-10
12.0,-0.750000,-0.750000,-2.678084333333e-10,9.965588490512e-12,3,-2.601392000000e-10;-2.818830000000e-10;-2.614031000000e-10
