
Integration time [ms]:  60.000
Averaging Nr. [scans]: 20
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1701237U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 916.04; 1567.300;   34.000;    0.000
 916.60; 1538.150;   11.000;    0.000
 917.16; 1497.850;  -78.000;    0.000
 917.72; 1495.050;  -32.000;    0.000
 918.28; 1495.150;   -1.000;    0.000
 918.85; 1502.300;  -22.000;    0.000
 919.41; 1501.250;  -13.000;    0.000
 919.97; 1511.750;  -34.000;    0.000
 920.53; 1448.850;  -29.000;    0.000
 921.09; 1453.500;  -74.000;    0.000
 921.65; 1450.450;  -70.000;    0.000
 922.21; 1449.300;  -24.000;    0.000
 922.77; 1424.150;   16.000;    0.000
 923.33; 1428.050;  -16.000;    0.000
 923.89; 1385.750;  -24.000;    0.000
 924.45; 1382.400;   -4.000;    0.000
 925.01; 1388.300;  -89.000;    0.000
 925.58; 1399.050;  -15.000;    0.000
 926.14; 1434.350;  -19.000;    0.000
 926.70; 1421.300;  -45.000;    0.000
 927.26; 1398.550;  -51.000;    0.000
 927.82; 1395.950;   10.000;    0.000
 928.38; 1355.750;   -4.000;    0.000
 928.94; 1330.250;  -21.000;    0.000
 929.50; 1360.100;  -57.000;    0.000
 930.06; 1353.800;   19.000;    0.000
 930.62; 1322.650;  -62.000;    0.000
 931.18; 1322.700;  -59.000;    0.000
 931.74; 1294.150;   -9.000;    0.000
 932.30; 1276.550;   -6.000;    0.000
 932.86; 1296.500;  -23.000;    0.000
 933.42; 1283.500;  -58.000;    0.000
 933.98; 1318.250;  -72.000;    0.000
 934.54; 1323.900;  -68.000;    0.000
 935.10; 1327.800;  -34.000;    0.000
 935.66; 1295.850;  -29.000;    0.000
 936.22; 1307.200;  -48.000;    0.000
 936.78; 1276.100;    5.000;    0.000
 937.34; 1236.500;  -69.000;    0.000
 937.90; 1247.850;  -52.000;    0.000
 938.46; 1250.800;   -7.000;    0.000
 939.02; 1252.750;  -45.000;    0.000
 939.58; 1233.350;  -22.000;    0.000
 940.14; 1215.250;  -68.000;    0.000
 940.70; 1247.300;    5.000;    0.000
 941.25; 1229.550;  -23.000;    0.000
 941.81; 1242.400;    9.000;    0.000
 942.37; 1214.200;    6.000;    0.000
 942.93; 1204.550;  -13.000;    0.000
 943.49; 1193.850;    1.000;    0.000
 944.05; 1188.100;  -46.000;    0.000
 944.61; 1218.450;  -95.000;    0.000
 945.17; 1161.650;   26.000;    0.000
 945.73; 1163.600;   -2.000;    0.000
 946.29; 1183.150;  -54.000;    0.000
 946.85; 1174.450;   -6.000;    0.000
 947.40; 1162.250;  -20.000;    0.000
 947.96; 1156.750;  -54.000;    0.000
 948.52; 1151.150;  -28.000;    0.000
 949.08; 1152.450;   14.000;    0.000
 949.64; 1129.700;  -34.000;    0.000
 950.20; 1136.000;   -7.000;    0.000
 950.76; 1132.050;  -22.000;    0.000
 951.32; 1122.500;  -49.000;    0.000
 951.87; 1123.450;  -34.000;    0.000
 952.43; 1105.200;  -54.000;    0.000
 952.99; 1123.600;  -40.000;    0.000
 953.55; 1134.950;  -10.000;    0.000
 954.11; 1132.400;  -27.000;    0.000
 954.67; 1096.450;  -96.000;    0.000
 955.22; 1085.250;  -28.000;    0.000
 955.78; 1111.200;  -65.000;    0.000
 956.34; 1093.450;   -8.000;    0.000
 956.90; 1100.050;  -55.000;    0.000
 957.46; 1073.950;  -39.000;    0.000
 958.01; 1067.050;  -15.000;    0.000
 958.57; 1059.750;    9.000;    0.000
 959.13; 1084.550;  -19.000;    0.000
 959.69; 1064.000;  -14.000;    0.000
 960.25; 1080.650;  -35.000;    0.000
 960.80; 1077.850;  -58.000;    0.000
 961.36; 1079.050;    3.000;    0.000
 961.92; 1083.600;  -28.000;    0.000
 962.48; 1083.500;  -32.000;    0.000
 963.03; 1059.050;    8.000;    0.000
 963.59; 1083.850;   -4.000;    0.000
 964.15; 1110.500;   -7.000;    0.000
 964.71; 1071.700;  -47.000;    0.000
 965.26; 1067.450;  -43.000;    0.000
 965.82; 1046.750;  -51.000;    0.000
 966.38; 1033.850;  -25.000;    0.000
 966.94; 1048.700;  -35.000;    0.000
 967.49; 1037.150;  -14.000;    0.000
 968.05; 1029.350;  -51.000;    0.000
 968.61; 1019.250;   -4.000;    0.000
 969.17; 1044.850;  -20.000;    0.000
 969.72; 1041.700;   -4.000;    0.000
 970.28; 1022.950;  -40.000;    0.000
 970.84; 1020.950;  -38.000;    0.000
 971.39; 1014.150;  -85.000;    0.000
 971.95;  989.800;  -55.000;    0.000
 972.51;  992.750;  -61.000;    0.000
 973.06; 1013.550;  -59.000;    0.000
 973.62; 1034.300;  -40.000;    0.000
 974.18;  994.500;   -9.000;    0.000
 974.73;  960.400;  -61.000;    0.000
 975.29;  981.450;  -63.000;    0.000
 975.85;  978.500;  -19.000;    0.000
 976.40;  957.350;   -3.000;    0.000
 976.96;  927.500;  -16.000;    0.000
 977.52;  932.350;  -39.000;    0.000
 978.07;  932.600;  -49.000;    0.000
 978.63;  923.000;  -20.000;    0.000
 979.19;  917.500;  -69.000;    0.000
 979.74;  903.150;    1.000;    0.000
 980.30;  907.750;  -63.000;    0.000
 980.85;  914.300;  -21.000;    0.000
 981.41;  899.250;  -21.000;    0.000
 981.97;  885.300;  -45.000;    0.000
 982.52;  868.150;  -31.000;    0.000
 983.08;  883.450;  -54.000;    0.000
 983.63;  857.200;  -66.000;    0.000
 984.19;  872.100;    9.000;    0.000
 984.75;  879.750;   -8.000;    0.000
 985.30;  857.750;  -56.000;    0.000
 985.86;  902.750;  -58.000;    0.000
 986.41;  893.800;  -38.000;    0.000
 986.97;  869.200;  -47.000;    0.000
 987.52;  852.000;  -71.000;    0.000
 988.08;  847.550;   13.000;    0.000
 988.64;  843.500;  -56.000;    0.000
 989.19;  815.400;  -46.000;    0.000
 989.75;  831.300;  -26.000;    0.000
 990.30;  795.900;  -43.000;    0.000
 990.86;  797.450;  -36.000;    0.000
 991.41;  792.400;  -87.000;    0.000
 991.97;  789.900;  -44.000;    0.000
 992.52;  787.700;  -24.000;    0.000
 993.08;  750.550;  -50.000;    0.000
 993.63;  757.850;  -59.000;    0.000
 994.19;  765.400;  -80.000;    0.000
 994.74;  742.500;   -7.000;    0.000
 995.30;  749.750;   -1.000;    0.000
 995.85;  727.050;  -66.000;    0.000
 996.41;  715.700;  -10.000;    0.000
 996.96;  726.050; -101.000;    0.000
 997.52;  732.800;  -10.000;    0.000
 998.07;  700.000;  -48.000;    0.000
 998.63;  689.400;  -58.000;    0.000
 999.18;  700.000;  -20.000;    0.000
 999.74;  681.600;  -33.000;    0.000
1000.29;  659.100;  -10.000;    0.000
1000.85;  653.450;  -37.000;    0.000
1001.40;  659.150;  -68.000;    0.000
1001.96;  641.900;  -51.000;    0.000
1002.51;  625.350;   48.000;    0.000
1003.06;  617.800;  -14.000;    0.000
1003.62;  631.350;  -50.000;    0.000
1004.17;  623.250;  -61.000;    0.000
1004.73;  628.500; -107.000;    0.000
1005.28;  641.800;    1.000;    0.000
1005.83;  635.000;  -36.000;    0.000
1006.39;  632.550;   -8.000;    0.000
1006.94;  645.600;  -14.000;    0.000
1007.50;  618.650;  -84.000;    0.000
1008.05;  642.100;  -33.000;    0.000
1008.60;  662.950;  -43.000;    0.000
1009.16;  653.650;  -77.000;    0.000
1009.71;  649.400;  -60.000;    0.000
1010.27;  644.850;  -13.000;    0.000
1010.82;  653.400;   19.000;    0.000
1011.37;  671.050;  -57.000;    0.000
1011.93;  659.950;   -9.000;    0.000
1012.48;  658.050;   21.000;    0.000
1013.03;  641.500;  -33.000;    0.000
1013.59;  634.200;  -48.000;    0.000
1014.14;  650.450;  -25.000;    0.000
1014.69;  635.350;  -52.000;    0.000
1015.25;  660.800;  -26.000;    0.000
1015.80;  641.600;  -12.000;    0.000
1016.35;  614.650;  -25.000;    0.000
1016.91;  619.050;  -18.000;    0.000
1017.46;  603.900;  -21.000;    0.000
1018.01;  605.100;  -44.000;    0.000
1018.57;  590.900;  -41.000;    0.000
1019.12;  572.150;  -28.000;    0.000
1019.67;  570.500;   -4.000;    0.000
1020.23;  546.800;  -14.000;    0.000
1020.78;  548.000;  -45.000;    0.000
1021.33;  530.850;  -10.000;    0.000
1021.88;  551.450;  -43.000;    0.000
1022.44;  527.950;  -87.000;    0.000
1022.99;  522.300;  -50.000;    0.000
1023.54;  511.000;   -6.000;    0.000
1024.09;  509.050;  -50.000;    0.000
1024.65;  486.700;  -35.000;    0.000
1025.20;  470.600;  -26.000;    0.000
1025.75;  509.600;  -16.000;    0.000
1026.30;  474.250;   12.000;    0.000
1026.86;  446.900;  -12.000;    0.000
1027.41;  455.150;  -42.000;    0.000
1027.96;  446.400;  -16.000;    0.000
1028.51;  441.350;  -49.000;    0.000
1029.07;  434.400;  -19.000;    0.000
1029.62;  413.650;  -81.000;    0.000
1030.17;  408.200;  -24.000;    0.000
1030.72;  426.400;  -27.000;    0.000
1031.27;  406.800;  -64.000;    0.000
1031.83;  390.950;   36.000;    0.000
1032.38;  391.650;  -22.000;    0.000
1032.93;  379.900;  -49.000;    0.000
1033.48;  378.400;  -25.000;    0.000
1034.03;  384.800;   -5.000;    0.000
1034.58;  377.100;  -35.000;    0.000
1035.14;  382.500;   -4.000;    0.000
1035.69;  365.900;  -88.000;    0.000
1036.24;  360.750;  -27.000;    0.000
1036.79;  358.550;  -46.000;    0.000
1037.34;  359.850;  -48.000;    0.000
1037.89;  341.400;  -37.000;    0.000
1038.45;  326.300;   -5.000;    0.000
1039.00;  328.250;  -49.000;    0.000
1039.55;  331.200;   10.000;    0.000
1040.10;  328.800;  -23.000;    0.000
1040.65;  311.400;  -17.000;    0.000
1041.20;  317.800;  -18.000;    0.000
1041.75;  286.900;   11.000;    0.000
1042.30;  299.400;  -48.000;    0.000
1042.85;  280.950; -114.000;    0.000
1043.41;  296.700;  -76.000;    0.000
1043.96;  276.700;  -52.000;    0.000
1044.51;  293.400;    8.000;    0.000
1045.06;  269.250;   19.000;    0.000
1045.61;  275.500; -102.000;    0.000
1046.16;  285.000;  -23.000;    0.000
1046.71;  266.350;    9.000;    0.000
1047.26;  281.950;  -39.000;    0.000
1047.81;  260.550;  -40.000;    0.000
1048.36;  248.500;  -54.000;    0.000
1048.91;  313.200;  -33.000;    0.000
1049.46;  263.200;  -40.000;    0.000
1050.01;  234.200;   -7.000;    0.000
1050.56;  220.200;  -75.000;    0.000
1051.11;  233.650;  -38.000;    0.000
1051.66;  222.450;  -89.000;    0.000
1052.21;  232.550;  -31.000;    0.000
1052.76;  221.000;  -78.000;    0.000
1053.31;  220.250;  -75.000;    0.000
1053.86;  205.350;  -16.000;    0.000
1054.41;  224.650;  -88.000;    0.000
1054.96;  211.700;  -40.000;    0.000
1055.51;  207.750;  -24.000;    0.000
1056.06;  185.250;  -40.000;    0.000
1056.61;  202.300;  -13.000;    0.000
1057.16;  198.900;  -85.000;    0.000
1057.71;  187.850;  -17.000;    0.000
1058.26;  185.050;  -31.000;    0.000
1058.81;  186.050;  -43.000;    0.000
1059.36;  163.600;  -21.000;    0.000
1059.91;  168.000;  -54.000;    0.000
1060.46;  170.100;  -39.000;    0.000
1061.01;  159.500;  -55.000;    0.000
1061.56;  157.200;  -36.000;    0.000
1062.11;  169.450;   -6.000;    0.000
1062.66;  150.350;  -28.000;    0.000
1063.21;  149.200;  -85.000;    0.000
1063.76;  151.200;  -84.000;    0.000
1064.31;  165.000; -113.000;    0.000
1064.86;  133.900;  -36.000;    0.000
1065.40;  147.450;  -79.000;    0.000
1065.95;  129.950;  -49.000;    0.000
1066.50;  136.900;  -45.000;    0.000
1067.05;  138.200;  -53.000;    0.000
1067.60;  139.050;  -39.000;    0.000
1068.15;  125.650;  -20.000;    0.000
1068.70;  122.550;  -14.000;    0.000
1069.25;  125.100;  -37.000;    0.000
1069.79;  132.450;  -42.000;    0.000
1070.34;  103.100;  -52.000;    0.000
1070.89;  130.200;  -51.000;    0.000
1071.44;  121.600;   22.000;    0.000
1071.99;  125.500;  -20.000;    0.000
1072.54;  112.700;  -46.000;    0.000
1073.09;  111.650;  -79.000;    0.000
1073.63;  117.150;  -82.000;    0.000
1074.18;  124.700;  -24.000;    0.000
1074.73;  114.500;  -37.000;    0.000
1075.28;  122.750;  -98.000;    0.000
1075.83;  105.800;  -46.000;    0.000
1076.38;  104.000;  -94.000;    0.000
1076.92;  104.750;  -19.000;    0.000
1077.47;   99.500;  -16.000;    0.000
1078.02;   86.400;  -34.000;    0.000
1078.57;   88.150;  -70.000;    0.000
1079.11;   97.200;  -44.000;    0.000
1079.66;   89.950;    1.000;    0.000
1080.21;   80.100;    5.000;    0.000
1080.76;   93.800;  -14.000;    0.000
1081.31;   87.000;  -88.000;    0.000
1081.85;   83.450;  -33.000;    0.000
1082.40;  100.900;    6.000;    0.000
1082.95;   81.650;  -31.000;    0.000
1083.50;   78.200;  -36.000;    0.000
1084.04;   71.350;  -43.000;    0.000
1084.59;   81.250;   -3.000;    0.000
1085.14;   76.800;  -50.000;    0.000
1085.69;   77.200;  -50.000;    0.000
1086.23;   67.050;  -45.000;    0.000
1086.78;   79.700;  -36.000;    0.000
1087.33;   81.650;  -51.000;    0.000
1087.87;   65.250;  -38.000;    0.000
1088.42;   79.450;  -22.000;    0.000
1088.97;   59.150;  -61.000;    0.000
1089.52;   68.850;   -5.000;    0.000
1090.06;   61.850;  -12.000;    0.000
1090.61;   60.150;  -60.000;    0.000
1091.16;   69.950;  -44.000;    0.000
1091.70;   68.600;  -42.000;    0.000
1092.25;   60.000;   11.000;    0.000
1092.80;   51.350;  -45.000;    0.000
1093.34;   57.700;  -49.000;    0.000
1093.89;   58.300;  -67.000;    0.000
1094.44;   59.750;  -24.000;    0.000
1094.98;   56.400;  -28.000;    0.000
1095.53;   52.300;  -27.000;    0.000
1096.07;   49.400;  -30.000;    0.000
1096.62;   43.450;  -10.000;    0.000
1097.17;   41.850;  -65.000;    0.000
1097.71;   46.800;  -39.000;    0.000
1098.26;   44.350;  -79.000;    0.000
1098.81;   54.850;  -50.000;    0.000
1099.35;   33.100;  -10.000;    0.000
1099.90;   53.750;  -45.000;    0.000
1100.44;   45.900;  -73.000;    0.000

