
Integration time [ms]:   1.050
Averaging Nr. [scans]: 20
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1701237U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 935.66; 3202.950;  -29.000;    0.000
 936.22; 3258.250;  -48.000;    0.000
 936.78; 3207.000;    5.000;    0.000
 937.34; 3166.950;  -69.000;    0.000
 937.90; 3154.700;  -52.000;    0.000
 938.46; 3177.850;   -7.000;    0.000
 939.02; 3145.900;  -45.000;    0.000
 939.58; 3088.150;  -22.000;    0.000
 940.14; 3050.300;  -68.000;    0.000
 940.70; 3103.150;    5.000;    0.000
 941.25; 3081.700;  -23.000;    0.000
 941.81; 2993.700;    9.000;    0.000
 942.37; 3015.250;    6.000;    0.000
 942.93; 2975.350;  -13.000;    0.000
 943.49; 2987.300;    1.000;    0.000
 944.05; 2847.450;  -46.000;    0.000
 944.61; 2849.450;  -95.000;    0.000
 945.17; 2820.250;   26.000;    0.000
 945.73; 2824.900;   -2.000;    0.000
 946.29; 2841.900;  -54.000;    0.000
 946.85; 2809.150;   -6.000;    0.000
 947.40; 2806.650;  -20.000;    0.000
 947.96; 2748.450;  -54.000;    0.000
 948.52; 2691.900;  -28.000;    0.000
 949.08; 2733.800;   14.000;    0.000
 949.64; 2685.050;  -34.000;    0.000
 950.20; 2700.800;   -7.000;    0.000
 950.76; 2696.200;  -22.000;    0.000
 951.32; 2718.000;  -49.000;    0.000
 951.87; 2717.400;  -34.000;    0.000
 952.43; 2626.100;  -54.000;    0.000
 952.99; 2607.100;  -40.000;    0.000
 953.55; 2614.000;  -10.000;    0.000
 954.11; 2563.750;  -27.000;    0.000
 954.67; 2579.550;  -96.000;    0.000
 955.22; 2558.200;  -28.000;    0.000
 955.78; 2552.550;  -65.000;    0.000
 956.34; 2535.150;   -8.000;    0.000
 956.90; 2544.550;  -55.000;    0.000
 957.46; 2463.200;  -39.000;    0.000
 958.01; 2516.600;  -15.000;    0.000
 958.57; 2517.700;    9.000;    0.000
 959.13; 2494.450;  -19.000;    0.000
 959.69; 2446.800;  -14.000;    0.000
 960.25; 2474.300;  -35.000;    0.000
 960.80; 2453.200;  -58.000;    0.000
 961.36; 2498.700;    3.000;    0.000
 961.92; 2410.450;  -28.000;    0.000
 962.48; 2430.250;  -32.000;    0.000
 963.03; 2405.250;    8.000;    0.000
 963.59; 2428.700;   -4.000;    0.000
 964.15; 2411.150;   -7.000;    0.000
 964.71; 2425.350;  -47.000;    0.000
 965.26; 2364.950;  -43.000;    0.000
 965.82; 2398.450;  -51.000;    0.000
 966.38; 2401.200;  -25.000;    0.000
 966.94; 2376.600;  -35.000;    0.000
 967.49; 2332.450;  -14.000;    0.000
 968.05; 2335.150;  -51.000;    0.000
 968.61; 2310.750;   -4.000;    0.000
 969.17; 2291.600;  -20.000;    0.000
 969.72; 2280.900;   -4.000;    0.000
 970.28; 2200.900;  -40.000;    0.000
 970.84; 2198.500;  -38.000;    0.000
 971.39; 2185.200;  -85.000;    0.000
 971.95; 2176.350;  -55.000;    0.000
 972.51; 2167.250;  -61.000;    0.000
 973.06; 2133.100;  -59.000;    0.000
 973.62; 2106.850;  -40.000;    0.000
 974.18; 2083.000;   -9.000;    0.000
 974.73; 2076.200;  -61.000;    0.000
 975.29; 1999.300;  -63.000;    0.000
 975.85; 2039.800;  -19.000;    0.000
 976.40; 2023.150;   -3.000;    0.000
 976.96; 1996.350;  -16.000;    0.000
 977.52; 1969.000;  -39.000;    0.000
 978.07; 1973.850;  -49.000;    0.000
 978.63; 1949.300;  -20.000;    0.000
 979.19; 1962.900;  -69.000;    0.000
 979.74; 1901.850;    1.000;    0.000
 980.30; 1887.100;  -63.000;    0.000
 980.85; 1896.400;  -21.000;    0.000
 981.41; 1844.200;  -21.000;    0.000
 981.97; 1826.800;  -45.000;    0.000
 982.52; 1849.400;  -31.000;    0.000
 983.08; 1822.550;  -54.000;    0.000
 983.63; 1843.250;  -66.000;    0.000
 984.19; 1781.000;    9.000;    0.000
 984.75; 1780.600;   -8.000;    0.000
 985.30; 1781.050;  -56.000;    0.000
 985.86; 1811.650;  -58.000;    0.000
 986.41; 1769.800;  -38.000;    0.000
 986.97; 1716.450;  -47.000;    0.000
 987.52; 1694.000;  -71.000;    0.000
 988.08; 1714.450;   13.000;    0.000
 988.64; 1674.500;  -56.000;    0.000
 989.19; 1672.100;  -46.000;    0.000
 989.75; 1632.150;  -26.000;    0.000
 990.30; 1624.250;  -43.000;    0.000
 990.86; 1588.100;  -36.000;    0.000
 991.41; 1596.450;  -87.000;    0.000
 991.97; 1577.850;  -44.000;    0.000
 992.52; 1603.350;  -24.000;    0.000
 993.08; 1563.150;  -50.000;    0.000
 993.63; 1533.800;  -59.000;    0.000
 994.19; 1495.450;  -80.000;    0.000
 994.74; 1488.750;   -7.000;    0.000
 995.30; 1486.300;   -1.000;    0.000
 995.85; 1432.000;  -66.000;    0.000
 996.41; 1409.250;  -10.000;    0.000
 996.96; 1388.400; -101.000;    0.000
 997.52; 1384.650;  -10.000;    0.000
 998.07; 1366.300;  -48.000;    0.000
 998.63; 1375.350;  -58.000;    0.000
 999.18; 1347.850;  -20.000;    0.000
 999.74; 1282.700;  -33.000;    0.000
1000.29; 1304.500;  -10.000;    0.000
1000.85; 1267.000;  -37.000;    0.000
1001.40; 1252.850;  -68.000;    0.000
1001.96; 1262.850;  -51.000;    0.000
1002.51; 1249.500;   48.000;    0.000
1003.06; 1215.250;  -14.000;    0.000
1003.62; 1194.950;  -50.000;    0.000
1004.17; 1190.150;  -61.000;    0.000
1004.73; 1209.300; -107.000;    0.000
1005.28; 1201.750;    1.000;    0.000
1005.83; 1173.300;  -36.000;    0.000
1006.39; 1163.450;   -8.000;    0.000
1006.94; 1198.350;  -14.000;    0.000
1007.50; 1217.650;  -84.000;    0.000
1008.05; 1223.900;  -33.000;    0.000
1008.60; 1217.950;  -43.000;    0.000
1009.16; 1225.450;  -77.000;    0.000
1009.71; 1219.200;  -60.000;    0.000
1010.27; 1231.900;  -13.000;    0.000
1010.82; 1204.700;   19.000;    0.000
1011.37; 1212.550;  -57.000;    0.000
1011.93; 1208.850;   -9.000;    0.000
1012.48; 1246.100;   21.000;    0.000
1013.03; 1204.600;  -33.000;    0.000
1013.59; 1223.600;  -48.000;    0.000
1014.14; 1188.400;  -25.000;    0.000
1014.69; 1196.750;  -52.000;    0.000
1015.25; 1180.350;  -26.000;    0.000
1015.80; 1160.250;  -12.000;    0.000
1016.35; 1154.000;  -25.000;    0.000
1016.91; 1130.700;  -18.000;    0.000
1017.46; 1116.550;  -21.000;    0.000
1018.01; 1099.300;  -44.000;    0.000
1018.57; 1082.400;  -41.000;    0.000
1019.12; 1041.550;  -28.000;    0.000
1019.67; 1041.900;   -4.000;    0.000
1020.23; 1005.500;  -14.000;    0.000
1020.78;  970.250;  -45.000;    0.000
1021.33;  953.650;  -10.000;    0.000
1021.88;  955.650;  -43.000;    0.000
1022.44;  940.900;  -87.000;    0.000
1022.99;  940.800;  -50.000;    0.000
1023.54;  919.700;   -6.000;    0.000
1024.09;  896.600;  -50.000;    0.000
1024.65;  900.950;  -35.000;    0.000
1025.20;  883.000;  -26.000;    0.000
1025.75;  864.100;  -16.000;    0.000
1026.30;  840.050;   12.000;    0.000
1026.86;  831.400;  -12.000;    0.000
1027.41;  807.100;  -42.000;    0.000
1027.96;  786.200;  -16.000;    0.000
1028.51;  800.400;  -49.000;    0.000
1029.07;  776.800;  -19.000;    0.000
1029.62;  786.550;  -81.000;    0.000
1030.17;  755.050;  -24.000;    0.000
1030.72;  759.650;  -27.000;    0.000
1031.27;  722.250;  -64.000;    0.000
1031.83;  703.250;   36.000;    0.000
1032.38;  694.850;  -22.000;    0.000
1032.93;  689.450;  -49.000;    0.000
1033.48;  690.700;  -25.000;    0.000
1034.03;  685.500;   -5.000;    0.000
1034.58;  684.400;  -35.000;    0.000
1035.14;  651.400;   -4.000;    0.000
1035.69;  668.400;  -88.000;    0.000
1036.24;  644.250;  -27.000;    0.000
1036.79;  642.000;  -46.000;    0.000
1037.34;  606.350;  -48.000;    0.000
1037.89;  595.950;  -37.000;    0.000
1038.45;  595.950;   -5.000;    0.000
1039.00;  590.650;  -49.000;    0.000
1039.55;  581.650;   10.000;    0.000
1040.10;  572.500;  -23.000;    0.000
1040.65;  550.250;  -17.000;    0.000
1041.20;  557.050;  -18.000;    0.000
1041.75;  552.100;   11.000;    0.000
1042.30;  539.500;  -48.000;    0.000
1042.85;  527.500; -114.000;    0.000
1043.41;  519.850;  -76.000;    0.000
1043.96;  505.350;  -52.000;    0.000
1044.51;  512.850;    8.000;    0.000
1045.06;  474.150;   19.000;    0.000
1045.61;  486.100; -102.000;    0.000
1046.16;  489.200;  -23.000;    0.000
1046.71;  483.900;    9.000;    0.000
1047.26;  472.650;  -39.000;    0.000
1047.81;  456.650;  -40.000;    0.000
1048.36;  455.600;  -54.000;    0.000
1048.91;  443.050;  -33.000;    0.000
1049.46;  438.000;  -40.000;    0.000
1050.01;  438.550;   -7.000;    0.000
1050.56;  429.700;  -75.000;    0.000
1051.11;  439.550;  -38.000;    0.000
1051.66;  403.450;  -89.000;    0.000
1052.21;  423.200;  -31.000;    0.000
1052.76;  376.750;  -78.000;    0.000
1053.31;  405.350;  -75.000;    0.000
1053.86;  391.550;  -16.000;    0.000
1054.41;  377.600;  -88.000;    0.000
1054.96;  371.600;  -40.000;    0.000
1055.51;  361.400;  -24.000;    0.000
1056.06;  361.100;  -40.000;    0.000
1056.61;  362.800;  -13.000;    0.000
1057.16;  365.650;  -85.000;    0.000
1057.71;  343.200;  -17.000;    0.000
1058.26;  325.500;  -31.000;    0.000
1058.81;  350.300;  -43.000;    0.000
1059.36;  339.800;  -21.000;    0.000
1059.91;  324.600;  -54.000;    0.000
1060.46;  317.250;  -39.000;    0.000
1061.01;  316.350;  -55.000;    0.000
1061.56;  317.000;  -36.000;    0.000
1062.11;  295.000;   -6.000;    0.000
1062.66;  297.500;  -28.000;    0.000
1063.21;  286.600;  -85.000;    0.000
1063.76;  282.850;  -84.000;    0.000
1064.31;  298.350; -113.000;    0.000
1064.86;  275.850;  -36.000;    0.000
1065.40;  271.050;  -79.000;    0.000
1065.95;  264.300;  -49.000;    0.000
1066.50;  277.500;  -45.000;    0.000
1067.05;  244.200;  -53.000;    0.000
1067.60;  250.800;  -39.000;    0.000
1068.15;  247.550;  -20.000;    0.000
1068.70;  247.650;  -14.000;    0.000
1069.25;  236.400;  -37.000;    0.000
1069.79;  243.750;  -42.000;    0.000
1070.34;  231.650;  -52.000;    0.000
1070.89;  244.300;  -51.000;    0.000
1071.44;  219.650;   22.000;    0.000
1071.99;  227.750;  -20.000;    0.000
1072.54;  218.400;  -46.000;    0.000
1073.09;  233.900;  -79.000;    0.000
1073.63;  213.950;  -82.000;    0.000
1074.18;  229.100;  -24.000;    0.000
1074.73;  219.200;  -37.000;    0.000
1075.28;  206.550;  -98.000;    0.000
1075.83;  207.200;  -46.000;    0.000
1076.38;  197.300;  -94.000;    0.000
1076.92;  195.600;  -19.000;    0.000
1077.47;  191.050;  -16.000;    0.000
1078.02;  175.800;  -34.000;    0.000
1078.57;  185.900;  -70.000;    0.000
1079.11;  184.600;  -44.000;    0.000
1079.66;  202.450;    1.000;    0.000
1080.21;  192.600;    5.000;    0.000
1080.76;  200.600;  -14.000;    0.000
1081.31;  187.950;  -88.000;    0.000
1081.85;  178.450;  -33.000;    0.000
1082.40;  168.350;    6.000;    0.000
1082.95;  184.250;  -31.000;    0.000
1083.50;  177.150;  -36.000;    0.000
1084.04;  182.050;  -43.000;    0.000
1084.59;  164.950;   -3.000;    0.000
1085.14;  178.300;  -50.000;    0.000
1085.69;  145.550;  -50.000;    0.000
1086.23;  175.250;  -45.000;    0.000
1086.78;  163.150;  -36.000;    0.000
1087.33;  165.750;  -51.000;    0.000
1087.87;  163.950;  -38.000;    0.000
1088.42;  163.350;  -22.000;    0.000
1088.97;  151.600;  -61.000;    0.000
1089.52;  152.300;   -5.000;    0.000
1090.06;  154.950;  -12.000;    0.000
1090.61;  144.950;  -60.000;    0.000
1091.16;  150.000;  -44.000;    0.000
1091.70;  160.700;  -42.000;    0.000
1092.25;  135.150;   11.000;    0.000
1092.80;  141.250;  -45.000;    0.000
1093.34;  134.250;  -49.000;    0.000
1093.89;  149.800;  -67.000;    0.000
1094.44;  126.500;  -24.000;    0.000
1094.98;  143.550;  -28.000;    0.000
1095.53;  131.150;  -27.000;    0.000
1096.07;  134.950;  -30.000;    0.000
1096.62;  126.050;  -10.000;    0.000
1097.17;  121.300;  -65.000;    0.000
1097.71;  114.750;  -39.000;    0.000
1098.26;  126.150;  -79.000;    0.000
1098.81;  125.400;  -50.000;    0.000
1099.35;  125.750;  -10.000;    0.000
1099.90;  115.850;  -45.000;    0.000
1100.44;  132.950;  -73.000;    0.000

