LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
5.0,1.600000,1.600000,1.969654333333e-08,3.197028446681e-11,3,1.966562000000e-08;1.968344000000e-08;1.974057000000e-08
5.0,1.700000,1.700000,2.105344333333e-08,2.460788655876e-10,3,2.099747000000e-08;2.137889000000e-08;2.078397000000e-08
5.0,1.800000,1.800000,2.202429666667e-08,3.808169843318e-11,3,2.207672000000e-08;2.198740000000e-08;2.200877000000e-08
5.0,1.900000,1.900000,2.363673000000e-08,9.571516111185e-11,3,2.376393000000e-08;2.361322000000e-08;2.353304000000e-08
5.0,2.000000,2.000000,2.471258333333e-08,3.009823051646e-10,3,2.454146000000e-08;2.446062000000e-08;2.513567000000e-08
5.0,2.100000,2.100000,2.572473333333e-08,6.385085190418e-11,3,2.563456000000e-08;2.577394000000e-08;2.576570000000e-08
5.0,2.200000,2.200000,2.676805666667e-08,1.403226815435e-10,3,2.696649000000e-08;2.666688000000e-08;2.667080000000e-08
5.0,2.300000,2.300000,2.725592333333e-08,9.453347637507e-11,3,2.738857000000e-08;2.717516000000e-08;2.720404000000e-08
5.0,2.400000,2.400000,2.788451000000e-08,2.406398276817e-11,3,2.785084000000e-08;2.789706000000e-08;2.790563000000e-08
5.0,2.500000,2.500000,2.864408000000e-08,9.311253549693e-11,3,2.877366000000e-08;2.859958000000e-08;2.855900000000e-08
5.0,2.600000,2.600000,2.930328000000e-08,5.155016779798e-11,3,2.933517000000e-08;2.934411000000e-08;2.923056000000e-08
5.0,2.700000,2.700000,3.023494000000e-08,8.602344370383e-11,3,3.014051000000e-08;3.021573000000e-08;3.034858000000e-08
5.0,2.800000,2.800000,3.101405666667e-08,9.157616186662e-11,3,3.088683000000e-08;3.105671000000e-08;3.109863000000e-08
5.0,2.900000,2.900000,3.154425666667e-08,1.457075441500e-10,3,3.140527000000e-08;3.148200000000e-08;3.174550000000e-08
5.0,3.000000,3.000000,3.235911000000e-08,8.796510671851e-12,3,3.237034000000e-08;3.235813000000e-08;3.234886000000e-08
5.0,3.100000,3.100000,3.288473666667e-08,2.558288142923e-11,3,3.285527000000e-08;3.288129000000e-08;3.291765000000e-08
5.0,3.200000,3.200000,3.332931333333e-08,3.325821636161e-11,3,3.337178000000e-08;3.332559000000e-08;3.329057000000e-08
5.0,3.300000,3.300000,3.364141333333e-08,5.589148851917e-11,3,3.356480000000e-08;3.366288000000e-08;3.369656000000e-08
5.0,3.400000,3.400000,3.402612000000e-08,1.700605970431e-11,3,3.401027000000e-08;3.401838000000e-08;3.404971000000e-08
5.0,3.500000,3.500000,3.440867666667e-08,7.563952641017e-11,3,3.435765000000e-08;3.451561000000e-08;3.435277000000e-08
5.0,3.600000,3.600000,3.474993666667e-08,3.345542739560e-11,3,3.478732000000e-08;3.475636000000e-08;3.470613000000e-08
5.0,3.700000,3.700000,3.515574666667e-08,2.842485453886e-11,3,3.513002000000e-08;3.519536000000e-08;3.514186000000e-08
5.0,3.800000,3.800000,3.532132000000e-08,1.422835432040e-11,3,3.533823000000e-08;3.532231000000e-08;3.530342000000e-08
5.0,3.900000,3.900000,3.561101333333e-08,5.469354887817e-11,3,3.554137000000e-08;3.567498000000e-08;3.561669000000e-08
5.0,4.000000,4.000000,3.583589333333e-08,2.472336861262e-11,3,3.580147000000e-08;3.584780000000e-08;3.585841000000e-08
5.0,4.100000,4.100000,3.606039666667e-08,2.769362180880e-11,3,3.606321000000e-08;3.602516000000e-08;3.609282000000e-08
5.0,4.200000,4.200000,3.630196333333e-08,5.043913846299e-11,3,3.636197000000e-08;3.623856000000e-08;3.630536000000e-08
5.0,4.300000,4.300000,3.646869666667e-08,2.208657108340e-11,3,3.648733000000e-08;3.643767000000e-08;3.648109000000e-08
5.0,4.400000,4.400000,3.672113333333e-08,5.072645748413e-11,3,3.666067000000e-08;3.671793000000e-08;3.678480000000e-08
5.0,4.500000,4.500000,3.695494333333e-08,9.551056951399e-12,3,3.695339000000e-08;3.694410000000e-08;3.696734000000e-08
5.0,4.600000,4.600000,3.712360333333e-08,4.754969774410e-11,3,3.716683000000e-08;3.705738000000e-08;3.714660000000e-08
5.0,4.700000,4.700000,3.729770333333e-08,3.446506862833e-11,3,3.725176000000e-08;3.730658000000e-08;3.733477000000e-08
5.0,4.800000,4.800000,3.742090000000e-08,4.401274663852e-11,3,3.748214000000e-08;3.739992000000e-08;3.738064000000e-08
5.0,4.900000,4.900000,3.763934000000e-08,4.325809134332e-11,3,3.764213000000e-08;3.758502000000e-08;3.769087000000e-08
5.0,5.000000,5.000000,3.777742000000e-08,1.222809061138e-11,3,3.776849000000e-08;3.779471000000e-08;3.776906000000e-08
