LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
0.0,-0.830000,-0.830000,-1.870267900000e-10,1.196247541075e-11,10,-1.933478000000e-10;-1.806636000000e-10;-2.043042000000e-10;-1.912829000000e-10;-1.931793000000e-10;-1.586244000000e-10;-1.756490000000e-10;-1.932635000000e-10;-1.886281000000e-10;-1.913251000000e-10
0.0,-0.820000,-0.820000,-1.809165000000e-10,1.403816051589e-11,10,-1.620799000000e-10;-1.876589000000e-10;-1.779246000000e-10;-1.890496000000e-10;-1.752276000000e-10;-1.892602000000e-10;-1.737105000000e-10;-1.891759000000e-10;-1.573602000000e-10;-2.077176000000e-10
0.0,-0.810000,-0.810000,-1.845110400000e-10,1.170667020063e-11,10,-1.858048000000e-10;-1.710136000000e-10;-1.986153000000e-10;-1.829392000000e-10;-1.947805000000e-10;-1.635127000000e-10;-1.820964000000e-10;-1.852148000000e-10;-2.039671000000e-10;-1.771660000000e-10
0.0,-0.800000,-0.800000,-1.867528800000e-10,1.235658844437e-11,10,-1.998795000000e-10;-1.777138000000e-10;-1.887546000000e-10;-1.731206000000e-10;-2.031243000000e-10;-1.713928000000e-10;-1.933900000000e-10;-1.716878000000e-10;-2.041356000000e-10;-1.843298000000e-10
0.0,-0.790000,-0.790000,-1.830150700000e-10,7.906784388745e-12,10,-1.769132000000e-10;-1.880382000000e-10;-1.793152000000e-10;-1.882488000000e-10;-1.845827000000e-10;-1.989103000000e-10;-1.783038000000e-10;-1.759861000000e-10;-1.705500000000e-10;-1.893024000000e-10
0.0,-0.780000,-0.780000,-1.818056300000e-10,8.736971159738e-12,10,-1.764496000000e-10;-1.835292000000e-10;-1.793573000000e-10;-1.818857000000e-10;-2.007644000000e-10;-1.936428000000e-10;-1.824335000000e-10;-1.707186000000e-10;-1.748062000000e-10;-1.744690000000e-10
0.0,-0.770000,-0.770000,-1.841612500000e-10,1.020776100644e-11,10,-1.931371000000e-10;-1.966768000000e-10;-1.965083000000e-10;-1.937692000000e-10;-1.747640000000e-10;-1.724463000000e-10;-1.713507000000e-10;-1.714771000000e-10;-1.842455000000e-10;-1.872375000000e-10
0.0,-0.760000,-0.760000,-1.855055300000e-10,4.186068740011e-12,10,-1.866475000000e-10;-1.881646000000e-10;-1.861840000000e-10;-1.834027000000e-10;-1.837399000000e-10;-1.828128000000e-10;-1.805372000000e-10;-1.817593000000e-10;-1.856783000000e-10;-1.961290000000e-10
0.0,-0.750000,-0.750000,-1.829012600000e-10,1.000914876473e-11,10,-1.802422000000e-10;-1.886702000000e-10;-1.974354000000e-10;-1.964240000000e-10;-1.957076000000e-10;-1.765339000000e-10;-1.737948000000e-10;-1.711400000000e-10;-1.753961000000e-10;-1.736684000000e-10
0.0,-0.740000,-0.740000,-1.794710500000e-10,8.939713209522e-12,10,-1.958762000000e-10;-1.692858000000e-10;-1.718142000000e-10;-1.662096000000e-10;-1.878274000000e-10;-1.852147000000e-10;-1.863947000000e-10;-1.730784000000e-10;-1.791887000000e-10;-1.798208000000e-10
