LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
8.0,-3.700000,-3.700000,-1.605264333333e-09,1.509202284505e-11,3,-1.595124000000e-09;-1.626599000000e-09;-1.594070000000e-09
8.0,-3.600000,-3.600000,-1.603382000000e-09,1.025948072110e-11,3,-1.601823000000e-09;-1.616654000000e-09;-1.591669000000e-09
8.0,-3.500000,-3.500000,-1.582286000000e-09,1.521335901984e-11,3,-1.595081000000e-09;-1.560909000000e-09;-1.590868000000e-09
8.0,-3.400000,-3.400000,-1.594491666667e-09,3.790942392364e-12,3,-1.597989000000e-09;-1.596262000000e-09;-1.589224000000e-09
8.0,-3.300000,-3.300000,-1.595910333333e-09,1.777343749032e-11,3,-1.588719000000e-09;-1.578648000000e-09;-1.620364000000e-09
8.0,-3.200000,-3.200000,-1.603480666667e-09,1.360299845214e-11,3,-1.584547000000e-09;-1.609998000000e-09;-1.615897000000e-09
8.0,-3.100000,-3.100000,-1.580390000000e-09,6.094198935600e-12,3,-1.575404000000e-09;-1.588971000000e-09;-1.576795000000e-09
8.0,-3.000000,-3.000000,-1.580080666667e-09,4.285093723855e-12,3,-1.579954000000e-09;-1.574897000000e-09;-1.585391000000e-09
8.0,-2.900000,-2.900000,-1.585558000000e-09,3.669552924631e-12,3,-1.584210000000e-09;-1.590572000000e-09;-1.581892000000e-09
8.0,-2.800000,-2.800000,-1.580305666667e-09,7.746628270129e-12,3,-1.586444000000e-09;-1.585095000000e-09;-1.569378000000e-09
8.0,-2.700000,-2.700000,-1.574842000000e-09,3.522068426365e-12,3,-1.575657000000e-09;-1.578690000000e-09;-1.570179000000e-09
8.0,-2.600000,-2.600000,-1.584617333333e-09,1.237030590657e-11,3,-1.568999000000e-09;-1.599252000000e-09;-1.585601000000e-09
8.0,-2.500000,-2.500000,-1.568325000000e-09,1.238237895829e-11,3,-1.580122000000e-09;-1.573634000000e-09;-1.551219000000e-09
8.0,-2.400000,-2.400000,-1.575291666667e-09,7.711311878590e-12,3,-1.580166000000e-09;-1.581303000000e-09;-1.564406000000e-09
8.0,-2.300000,-2.300000,-1.577679000000e-09,8.763863569606e-12,3,-1.588128000000e-09;-1.566682000000e-09;-1.578227000000e-09
8.0,-2.200000,-2.200000,-1.557411333333e-09,1.160955254186e-11,3,-1.542790000000e-09;-1.558254000000e-09;-1.571190000000e-09
8.0,-2.100000,-2.100000,-1.555080000000e-09,6.017744483331e-12,3,-1.548184000000e-09;-1.562847000000e-09;-1.554209000000e-09
8.0,-2.000000,-2.000000,-1.570192333333e-09,7.754351910737e-12,3,-1.559265000000e-09;-1.574856000000e-09;-1.576456000000e-09
8.0,-1.900000,-1.900000,-1.552621666667e-09,7.271875380915e-12,3,-1.548773000000e-09;-1.562805000000e-09;-1.546287000000e-09
