LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
8.0,-4.600000,-4.600000,-2.492592000000e-10,4.577105461257e-11,3,-2.845698000000e-10;-1.846214000000e-10;-2.785864000000e-10
8.0,-4.500000,-4.500000,-2.394694333333e-10,1.208462947779e-11,3,-2.564646000000e-10;-2.294128000000e-10;-2.325309000000e-10
8.0,-4.400000,-4.400000,-2.536835333333e-10,5.221007845850e-11,3,-2.894156000000e-10;-1.798599000000e-10;-2.917751000000e-10
8.0,-4.300000,-4.300000,-2.485147333333e-10,1.608901480500e-11,3,-2.699904000000e-10;-2.442870000000e-10;-2.312668000000e-10
8.0,-4.200000,-4.200000,-2.164347000000e-10,4.176756078274e-11,3,-1.793543000000e-10;-2.747942000000e-10;-1.951556000000e-10
8.0,-4.100000,-4.100000,-2.459865333333e-10,5.530676328801e-11,3,-2.871822000000e-10;-1.678088000000e-10;-2.829686000000e-10
8.0,-4.000000,-4.000000,-2.214629333333e-10,4.469962005315e-11,3,-1.968832000000e-10;-2.841905000000e-10;-1.833151000000e-10
8.0,-3.900000,-3.900000,-2.239350000000e-10,2.091547000492e-11,3,-1.958298000000e-10;-2.300027000000e-10;-2.459725000000e-10
8.0,-3.800000,-3.800000,-2.114063333333e-10,4.821965842727e-11,3,-1.716011000000e-10;-2.792606000000e-10;-1.833573000000e-10
8.0,-3.700000,-3.700000,-2.518856666667e-10,4.417831013264e-11,3,-2.886991000000e-10;-1.897621000000e-10;-2.771958000000e-10
8.0,-3.600000,-3.600000,-2.292161000000e-10,3.524948287290e-11,3,-2.578972000000e-10;-1.795650000000e-10;-2.501861000000e-10
8.0,-3.500000,-3.500000,-2.419273666667e-10,4.507186601110e-11,3,-2.763952000000e-10;-1.782587000000e-10;-2.711282000000e-10
8.0,-3.400000,-3.400000,-2.430931666667e-10,7.630998943054e-12,3,-2.326573000000e-10;-2.506918000000e-10;-2.459304000000e-10
8.0,-3.300000,-3.300000,-2.148755666667e-10,1.379546009873e-11,3,-2.301291000000e-10;-1.967146000000e-10;-2.177830000000e-10
8.0,-3.200000,-3.200000,-2.161677333333e-10,3.363057591402e-11,3,-2.054791000000e-10;-2.616473000000e-10;-1.813768000000e-10
8.0,-3.100000,-3.100000,-2.287526000000e-10,3.750991286429e-11,3,-1.769525000000e-10;-2.447505000000e-10;-2.645548000000e-10
8.0,-3.000000,-3.000000,-2.392727333333e-10,3.148574019630e-11,3,-1.948185000000e-10;-2.592877000000e-10;-2.637120000000e-10
8.0,-2.900000,-2.900000,-2.314212333333e-10,2.661855280618e-11,3,-2.560010000000e-10;-1.944393000000e-10;-2.438234000000e-10
8.0,-2.800000,-2.800000,-2.286402000000e-10,2.538493995226e-11,3,-2.399890000000e-10;-1.934701000000e-10;-2.524615000000e-10
8.0,-2.700000,-2.700000,-2.105214333333e-10,3.668630057886e-11,3,-1.871496000000e-10;-2.623215000000e-10;-1.820932000000e-10
8.0,-2.600000,-2.600000,-2.368428333333e-10,2.589071540164e-11,3,-2.539363000000e-10;-2.002541000000e-10;-2.563381000000e-10
8.0,-2.500000,-2.500000,-2.155357333333e-10,4.175557777673e-11,3,-1.894671000000e-10;-2.744570000000e-10;-1.826831000000e-10
8.0,-2.400000,-2.400000,-2.146086666667e-10,1.653243883891e-11,3,-1.942285000000e-10;-2.347219000000e-10;-2.148756000000e-10
8.0,-2.300000,-2.300000,-2.105355000000e-10,3.338352405614e-11,3,-1.940179000000e-10;-2.570966000000e-10;-1.804920000000e-10
8.0,-2.200000,-2.200000,-2.110130333333e-10,2.504963220386e-11,3,-2.104512000000e-10;-2.419695000000e-10;-1.806184000000e-10
8.0,-2.100000,-2.100000,-2.125720666667e-10,3.035954649654e-11,3,-1.860540000000e-10;-2.550740000000e-10;-1.965882000000e-10
8.0,-2.000000,-2.000000,-2.161115666667e-10,1.648608956774e-11,3,-2.366181000000e-10;-2.154655000000e-10;-1.962511000000e-10
8.0,-1.900000,-1.900000,-2.075296666667e-10,2.776352854872e-11,3,-1.840314000000e-10;-2.465202000000e-10;-1.920374000000e-10
8.0,-1.800000,-1.800000,-2.303819000000e-10,3.311916964428e-11,3,-2.504811000000e-10;-1.836944000000e-10;-2.569702000000e-10
8.0,-1.700000,-1.700000,-2.114343666667e-10,2.660210741531e-11,3,-1.839050000000e-10;-2.474051000000e-10;-2.029930000000e-10
8.0,-1.600000,-1.600000,-2.045941666667e-10,1.487039527660e-11,3,-1.921217000000e-10;-2.254940000000e-10;-1.961668000000e-10
