LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
24.0,-0.120000,-0.120000,5.750446333333e-08,1.454623968209e-11,3,5.748672000000e-08;5.752235000000e-08;5.750432000000e-08
24.0,-0.110000,-0.110000,6.069907000000e-08,1.727611839120e-11,3,6.071629000000e-08;6.067545000000e-08;6.070547000000e-08
24.0,-0.100000,-0.100000,6.379287333333e-08,2.581304622775e-11,3,6.376020000000e-08;6.382331000000e-08;6.379511000000e-08
24.0,-0.090000,-0.090000,6.688874666667e-08,5.433012260454e-12,3,6.688494000000e-08;6.688487000000e-08;6.689643000000e-08
24.0,-0.080000,-0.080000,7.008113333333e-08,1.451055324774e-11,3,7.009523000000e-08;7.006117000000e-08;7.008700000000e-08
24.0,-0.070000,-0.070000,7.317851000000e-08,2.214502351922e-11,3,7.316225000000e-08;7.320982000000e-08;7.316346000000e-08
24.0,-0.060000,-0.060000,7.629302333333e-08,9.302674645255e-12,3,7.630388000000e-08;7.628116000000e-08;7.629403000000e-08
24.0,-0.050000,-0.050000,7.946211333333e-08,1.279411409811e-11,3,7.945845000000e-08;7.947929000000e-08;7.944860000000e-08
24.0,-0.040000,-0.040000,8.257158000000e-08,1.069316604192e-11,3,8.257611000000e-08;8.258181000000e-08;8.255682000000e-08
24.0,-0.030000,-0.030000,8.568272000000e-08,1.455201933295e-11,3,8.568545000000e-08;8.566369000000e-08;8.569902000000e-08
24.0,-0.020000,-0.020000,8.885855666667e-08,1.571703392996e-11,3,8.885071000000e-08;8.888049000000e-08;8.884447000000e-08
24.0,-0.010000,-0.010000,9.193305666667e-08,9.395638468046e-12,3,9.194068000000e-08;9.191982000000e-08;9.193867000000e-08
24.0,0.000000,0.000000,9.504498000000e-08,9.286323276738e-12,3,9.503221000000e-08;9.505402000000e-08;9.504871000000e-08
24.0,0.100000,0.100000,1.238704000000e-07,1.066864564975e-11,3,1.238593000000e-07;1.238848000000e-07;1.238671000000e-07
24.0,0.200000,0.200000,1.491360000000e-07,9.728309205607e-12,3,1.491454000000e-07;1.491226000000e-07;1.491400000000e-07
24.0,0.300000,0.300000,1.724311333333e-07,1.132852839320e-11,3,1.724187000000e-07;1.724286000000e-07;1.724461000000e-07
24.0,0.400000,0.400000,1.943294333333e-07,1.437528743674e-11,3,1.943473000000e-07;1.943121000000e-07;1.943289000000e-07
24.0,0.500000,0.500000,2.150432000000e-07,6.813711665957e-12,3,2.150354000000e-07;2.150520000000e-07;2.150422000000e-07
24.0,0.600000,0.600000,2.346928666667e-07,6.328945848686e-12,3,2.347017000000e-07;2.346897000000e-07;2.346872000000e-07
24.0,0.700000,0.700000,2.528696333333e-07,1.497382902117e-11,3,2.528666000000e-07;2.528893000000e-07;2.528530000000e-07
24.0,0.800000,0.800000,2.691924333333e-07,1.309792180292e-11,3,2.691911000000e-07;2.692091000000e-07;2.691771000000e-07
24.0,0.900000,0.900000,2.839518333333e-07,1.039433606451e-11,3,2.839377000000e-07;2.839624000000e-07;2.839554000000e-07
24.0,1.000000,1.000000,2.971709333333e-07,1.650420821756e-11,3,2.971831000000e-07;2.971476000000e-07;2.971821000000e-07
