LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
8.0,-0.910000,-0.910000,-1.188007200000e-09,1.292656699050e-11,5,-1.194025000000e-09;-1.187156000000e-09;-1.206246000000e-09;-1.186102000000e-09;-1.166507000000e-09
8.0,-0.900000,-0.900000,-1.158137800000e-09,8.181039210272e-12,5,-1.160481000000e-09;-1.157953000000e-09;-1.159385000000e-09;-1.169119000000e-09;-1.143751000000e-09
8.0,-0.890000,-0.890000,-1.128032800000e-09,1.080103243954e-11,5,-1.147291000000e-09;-1.113831000000e-09;-1.125294000000e-09;-1.126347000000e-09;-1.127401000000e-09
8.0,-0.880000,-0.880000,-1.078399200000e-09,1.265276658127e-11,5,-1.080245000000e-09;-1.085512000000e-09;-1.085555000000e-09;-1.053528000000e-09;-1.087156000000e-09
8.0,-0.870000,-0.870000,-1.033080800000e-09,1.149502426966e-11,5,-1.046659000000e-09;-1.014716000000e-09;-1.041391000000e-09;-1.025672000000e-09;-1.036966000000e-09
8.0,-0.860000,-0.860000,-9.846608800000e-10,1.274097446719e-11,5,-9.911592000000e-10;-1.003127000000e-09;-9.795280000000e-10;-9.646099000000e-10;-9.848803000000e-10
8.0,-0.850000,-0.850000,-9.416855200000e-10,1.214617769365e-11,5,-9.224692000000e-10;-9.421492000000e-10;-9.391993000000e-10;-9.440454000000e-10;-9.605645000000e-10
8.0,-0.840000,-0.840000,-8.744793800000e-10,2.136302638274e-11,5,-8.519678000000e-10;-9.014411000000e-10;-8.572351000000e-10;-8.991655000000e-10;-8.625874000000e-10
8.0,-0.830000,-0.830000,-8.214491200000e-10,2.817661767774e-11,5,-8.376820000000e-10;-7.997972000000e-10;-8.505348000000e-10;-7.771253000000e-10;-8.421063000000e-10
8.0,-0.820000,-0.820000,-7.393418800000e-10,3.449966197929e-11,5,-7.065394000000e-10;-7.815500000000e-10;-7.049804000000e-10;-7.801173000000e-10;-7.235223000000e-10
8.0,-0.810000,-0.810000,-6.728437000000e-10,4.229576822028e-11,5,-6.409264000000e-10;-7.121864000000e-10;-6.396619000000e-10;-7.354480000000e-10;-6.359958000000e-10
8.0,-0.800000,-0.800000,-5.858397000000e-10,3.834945868583e-11,5,-5.670958000000e-10;-6.489750000000e-10;-5.711830000000e-10;-6.053170000000e-10;-5.366277000000e-10
8.0,-0.790000,-0.790000,-5.055530400000e-10,1.994473178286e-11,5,-4.911156000000e-10;-5.410103000000e-10;-4.878286000000e-10;-5.139979000000e-10;-4.938128000000e-10
8.0,-0.780000,-0.780000,-4.326157600000e-10,2.947042044577e-11,5,-4.536948000000e-10;-4.169898000000e-10;-4.612799000000e-10;-3.820131000000e-10;-4.491012000000e-10
8.0,-0.770000,-0.770000,-3.296825800000e-10,2.728481960017e-11,5,-3.577821000000e-10;-2.915789000000e-10;-3.588355000000e-10;-3.051482000000e-10;-3.350682000000e-10
8.0,-0.760000,-0.760000,-2.230917200000e-10,3.361360712065e-11,5,-1.911574000000e-10;-2.605633000000e-10;-2.054010000000e-10;-2.668423000000e-10;-1.914946000000e-10
8.0,-0.750000,-0.750000,-1.111262660000e-10,2.296350694760e-11,5,-1.307284000000e-10;-7.742506000000e-11;-1.311077000000e-10;-8.947627000000e-11;-1.268939000000e-10
8.0,-0.740000,-0.740000,1.785520760000e-11,1.808397468908e-11,5,1.578208000000e-11;1.961084000000e-12;3.259473000000e-11;-4.570136000000e-12;4.350828000000e-11
8.0,-0.730000,-0.730000,1.473591600000e-10,1.251385798826e-11,5,1.622926000000e-10;1.491036000000e-10;1.487666000000e-10;1.523060000000e-10;1.243270000000e-10
8.0,-0.720000,-0.720000,2.809420800000e-10,1.438243222037e-11,5,2.858385000000e-10;2.750512000000e-10;2.630002000000e-10;2.750091000000e-10;3.058114000000e-10
8.0,-0.710000,-0.710000,4.329640200000e-10,1.183396695676e-11,5,4.307896000000e-10;4.404814000000e-10;4.313797000000e-10;4.133449000000e-10;4.488245000000e-10
8.0,-0.700000,-0.700000,5.943149800000e-10,1.054621568723e-11,5,6.039306000000e-10;5.999276000000e-10;5.917107000000e-10;5.748560000000e-10;6.011500000000e-10
8.0,-0.690000,-0.690000,7.648015000000e-10,1.236918258011e-11,5,7.718469000000e-10;7.790525000000e-10;7.422246000000e-10;7.645148000000e-10;7.663687000000e-10
8.0,-0.680000,-0.680000,9.441784400000e-10,1.991586650765e-11,5,9.234133000000e-10;9.676573000000e-10;9.244241000000e-10;9.679522000000e-10;9.374453000000e-10
8.0,-0.670000,-0.670000,1.133483600000e-09,2.776528095734e-11,5,1.121374000000e-09;1.169788000000e-09;1.108943000000e-09;1.103760000000e-09;1.163553000000e-09
8.0,-0.660000,-0.660000,1.350691200000e-09,9.489811429106e-12,5,1.346300000000e-09;1.362186000000e-09;1.334714000000e-09;1.353674000000e-09;1.356582000000e-09
8.0,-0.650000,-0.650000,1.576958200000e-09,1.239309293760e-11,5,1.575483000000e-09;1.597732000000e-09;1.558924000000e-09;1.578349000000e-09;1.574303000000e-09
8.0,-0.640000,-0.640000,1.827740400000e-09,2.572855879835e-11,5,1.854514000000e-09;1.796829000000e-09;1.846509000000e-09;1.796154000000e-09;1.844696000000e-09
8.0,-0.630000,-0.630000,2.066615200000e-09,1.251377205162e-11,5,2.049018000000e-09;2.079315000000e-09;2.081928000000e-09;2.064821000000e-09;2.057994000000e-09
8.0,-0.620000,-0.620000,2.330966000000e-09,3.209376204187e-11,5,2.295394000000e-09;2.375665000000e-09;2.317811000000e-09;2.362182000000e-09;2.303778000000e-09
8.0,-0.610000,-0.610000,2.623657400000e-09,3.071150651857e-11,5,2.585590000000e-09;2.645720000000e-09;2.600802000000e-09;2.670498000000e-09;2.615677000000e-09
8.0,-0.600000,-0.600000,2.935437200000e-09,2.619859640057e-11,5,2.948391000000e-09;2.919611000000e-09;2.962042000000e-09;2.891758000000e-09;2.955384000000e-09
8.0,-0.590000,-0.590000,3.247393600000e-09,9.620512930193e-12,5,3.237828000000e-09;3.263238000000e-09;3.251312000000e-09;3.247437000000e-09;3.237153000000e-09
8.0,-0.580000,-0.580000,3.573498800000e-09,2.704772863957e-11,5,3.568221000000e-09;3.589462000000e-09;3.543910000000e-09;3.617017000000e-09;3.548884000000e-09
8.0,-0.570000,-0.570000,3.940470800000e-09,1.634740678395e-11,5,3.931993000000e-09;3.931404000000e-09;3.929927000000e-09;3.972906000000e-09;3.936124000000e-09
8.0,-0.560000,-0.560000,4.326141600000e-09,2.120039623781e-11,5,4.306211000000e-09;4.359810000000e-09;4.321423000000e-09;4.339709000000e-09;4.303555000000e-09
8.0,-0.550000,-0.550000,4.737987800000e-09,1.757547187873e-11,5,4.725768000000e-09;4.760195000000e-09;4.716668000000e-09;4.757497000000e-09;4.729811000000e-09
8.0,-0.540000,-0.540000,5.160730600000e-09,3.072463025001e-12,5,5.162052000000e-09;5.160369000000e-09;5.157757000000e-09;5.165888000000e-09;5.157587000000e-09
8.0,-0.530000,-0.530000,5.596586000000e-09,1.286592258643e-11,5,5.580263000000e-09;5.602721000000e-09;5.617342000000e-09;5.587005000000e-09;5.595599000000e-09
8.0,-0.520000,-0.520000,6.069135400000e-09,1.476607742903e-11,5,6.072253000000e-09;6.052662000000e-09;6.095767000000e-09;6.060076000000e-09;6.064919000000e-09
8.0,-0.510000,-0.510000,6.570647000000e-09,8.251271344466e-12,5,6.585354000000e-09;6.570393000000e-09;6.563865000000e-09;6.561880000000e-09;6.571743000000e-09
8.0,-0.500000,-0.500000,7.069515800000e-09,1.620309389469e-11,5,7.041951000000e-09;7.066261000000e-09;7.069003000000e-09;7.090240000000e-09;7.080124000000e-09
8.0,-0.490000,-0.490000,7.627316400000e-09,6.513417615968e-12,5,7.637428000000e-09;7.620451000000e-09;7.631486000000e-09;7.626597000000e-09;7.620620000000e-09
8.0,-0.480000,-0.480000,8.185677800000e-09,5.211983783551e-12,5,8.189506000000e-09;8.188827000000e-09;8.178717000000e-09;8.180066000000e-09;8.191273000000e-09
8.0,-0.470000,-0.470000,8.767218400000e-09,9.822769967784e-12,5,8.756879000000e-09;8.765219000000e-09;8.781190000000e-09;8.757048000000e-09;8.775756000000e-09
8.0,-0.460000,-0.460000,9.406702800000e-09,1.323215298279e-11,5,9.413794000000e-09;9.395331000000e-09;9.388083000000e-09;9.411560000000e-09;9.424746000000e-09
8.0,-0.450000,-0.450000,1.004394400000e-08,8.213263906633e-12,5,1.004467000000e-08;1.005352000000e-08;1.004690000000e-08;1.004593000000e-08;1.002870000000e-08
8.0,-0.440000,-0.440000,1.073950000000e-08,1.557831441460e-11,5,1.074253000000e-08;1.072155000000e-08;1.074350000000e-08;1.076504000000e-08;1.072488000000e-08
8.0,-0.430000,-0.430000,1.143566800000e-08,7.036818599339e-12,5,1.142275000000e-08;1.143589000000e-08;1.144242000000e-08;1.144159000000e-08;1.143569000000e-08
8.0,-0.420000,-0.420000,1.216118200000e-08,1.400103910429e-11,5,1.215623000000e-08;1.215551000000e-08;1.215956000000e-08;1.218787000000e-08;1.214674000000e-08
8.0,-0.410000,-0.410000,1.296600600000e-08,1.268655445738e-11,5,1.296134000000e-08;1.295089000000e-08;1.295813000000e-08;1.298725000000e-08;1.297242000000e-08
8.0,-0.400000,-0.400000,1.375198200000e-08,1.190046284814e-11,5,1.374061000000e-08;1.374331000000e-08;1.375376000000e-08;1.374820000000e-08;1.377403000000e-08
8.0,-0.390000,-0.390000,1.457848000000e-08,6.416491253014e-12,5,1.457076000000e-08;1.458608000000e-08;1.458618000000e-08;1.457518000000e-08;1.457420000000e-08
8.0,-0.380000,-0.380000,1.546659600000e-08,3.423995245324e-11,5,1.543780000000e-08;1.550286000000e-08;1.543767000000e-08;1.551373000000e-08;1.544092000000e-08
8.0,-0.370000,-0.370000,1.635163600000e-08,2.170825704657e-11,5,1.636987000000e-08;1.632162000000e-08;1.638037000000e-08;1.633440000000e-08;1.635192000000e-08
8.0,-0.360000,-0.360000,1.728339600000e-08,1.856179150837e-11,5,1.730889000000e-08;1.725630000000e-08;1.728908000000e-08;1.726915000000e-08;1.729356000000e-08
8.0,-0.350000,-0.350000,1.828214200000e-08,2.059416266810e-11,5,1.829076000000e-08;1.824488000000e-08;1.830344000000e-08;1.827640000000e-08;1.829523000000e-08
8.0,-0.340000,-0.340000,1.927559800000e-08,2.242512109220e-11,5,1.928439000000e-08;1.924984000000e-08;1.930655000000e-08;1.924966000000e-08;1.928755000000e-08
8.0,-0.330000,-0.330000,2.035531800000e-08,1.724696193537e-11,5,2.034425000000e-08;2.036917000000e-08;2.036763000000e-08;2.032647000000e-08;2.036907000000e-08
8.0,-0.320000,-0.320000,2.143238000000e-08,1.811548177665e-11,5,2.140893000000e-08;2.145826000000e-08;2.142806000000e-08;2.144748000000e-08;2.141917000000e-08
8.0,-0.310000,-0.310000,2.254711000000e-08,2.239921516482e-11,5,2.255505000000e-08;2.251948000000e-08;2.256079000000e-08;2.252294000000e-08;2.257729000000e-08
8.0,-0.300000,-0.300000,2.373247000000e-08,1.500834301314e-11,5,2.373833000000e-08;2.372603000000e-08;2.375388000000e-08;2.370836000000e-08;2.373575000000e-08
8.0,-0.290000,-0.290000,2.491151400000e-08,2.075264378338e-11,5,2.493659000000e-08;2.487753000000e-08;2.490413000000e-08;2.492921000000e-08;2.491011000000e-08
8.0,-0.280000,-0.280000,2.614274600000e-08,2.547782769390e-11,5,2.613006000000e-08;2.616733000000e-08;2.611810000000e-08;2.617905000000e-08;2.611919000000e-08
8.0,-0.270000,-0.270000,2.744290200000e-08,2.452665684516e-11,5,2.740217000000e-08;2.746526000000e-08;2.742796000000e-08;2.745362000000e-08;2.746550000000e-08
8.0,-0.260000,-0.260000,2.874996400000e-08,7.903167972402e-12,5,2.876260000000e-08;2.874322000000e-08;2.874384000000e-08;2.874418000000e-08;2.875598000000e-08
8.0,-0.250000,-0.250000,3.005721200000e-08,1.618453261605e-11,5,3.007170000000e-08;3.003917000000e-08;3.007920000000e-08;3.004022000000e-08;3.005577000000e-08
8.0,-0.240000,-0.240000,3.148102600000e-08,1.855726337583e-11,5,3.147065000000e-08;3.149111000000e-08;3.144945000000e-08;3.149892000000e-08;3.149500000000e-08
8.0,-0.230000,-0.230000,3.287975400000e-08,1.409291538327e-11,5,3.287082000000e-08;3.288817000000e-08;3.286739000000e-08;3.290361000000e-08;3.286878000000e-08
8.0,-0.220000,-0.220000,3.436800400000e-08,2.715385762650e-11,5,3.438103000000e-08;3.434397000000e-08;3.439851000000e-08;3.432810000000e-08;3.438841000000e-08
8.0,-0.210000,-0.210000,3.583306600000e-08,2.207112919630e-11,5,3.584915000000e-08;3.581069000000e-08;3.581152000000e-08;3.582668000000e-08;3.586729000000e-08
8.0,-0.200000,-0.200000,3.734689000000e-08,1.283627204448e-11,5,3.735819000000e-08;3.733668000000e-08;3.736308000000e-08;3.734775000000e-08;3.732875000000e-08
8.0,-0.190000,-0.190000,3.893549400000e-08,1.751234832911e-11,5,3.892949000000e-08;3.892218000000e-08;3.896208000000e-08;3.891473000000e-08;3.894899000000e-08
8.0,-0.180000,-0.180000,4.048553000000e-08,1.869338813591e-11,5,4.047510000000e-08;4.049987000000e-08;4.045452000000e-08;4.049187000000e-08;4.050629000000e-08
8.0,-0.170000,-0.170000,4.206565800000e-08,1.806219742999e-11,5,4.204649000000e-08;4.206229000000e-08;4.204725000000e-08;4.209227000000e-08;4.207999000000e-08
8.0,-0.160000,-0.160000,4.373265000000e-08,1.335119769908e-11,5,4.374310000000e-08;4.371453000000e-08;4.371850000000e-08;4.374634000000e-08;4.374078000000e-08
8.0,-0.150000,-0.150000,4.539456800000e-08,7.942937491885e-12,5,4.540831000000e-08;4.538836000000e-08;4.539207000000e-08;4.539793000000e-08;4.538617000000e-08
8.0,-0.140000,-0.140000,4.707422200000e-08,1.482934981717e-11,5,4.706616000000e-08;4.708700000000e-08;4.705483000000e-08;4.709548000000e-08;4.706764000000e-08
8.0,-0.130000,-0.130000,4.881698800000e-08,7.820461367465e-12,5,4.882475000000e-08;4.881512000000e-08;4.882143000000e-08;4.880263000000e-08;4.882101000000e-08
8.0,-0.120000,-0.120000,5.052495000000e-08,2.612493062192e-11,5,5.052044000000e-08;5.049420000000e-08;5.055393000000e-08;5.049992000000e-08;5.055626000000e-08
8.0,-0.110000,-0.110000,5.228427800000e-08,2.038137522347e-11,5,5.226980000000e-08;5.229901000000e-08;5.226234000000e-08;5.231673000000e-08;5.227351000000e-08
8.0,-0.100000,-0.100000,5.401379800000e-08,2.785342951954e-11,5,5.399878000000e-08;5.399140000000e-08;5.404744000000e-08;5.398396000000e-08;5.404741000000e-08
8.0,-0.090000,-0.090000,5.574962200000e-08,3.557581560555e-11,5,5.571692000000e-08;5.579492000000e-08;5.573105000000e-08;5.579032000000e-08;5.571490000000e-08
8.0,-0.080000,-0.080000,5.754669400000e-08,3.098350180338e-11,5,5.753866000000e-08;5.758732000000e-08;5.750631000000e-08;5.757727000000e-08;5.752391000000e-08
8.0,-0.070000,-0.070000,5.930700200000e-08,2.868591738118e-11,5,5.926110000000e-08;5.932691000000e-08;5.932284000000e-08;5.933766000000e-08;5.928650000000e-08
8.0,-0.060000,-0.060000,6.107879800000e-08,2.487765133609e-11,5,6.108363000000e-08;6.107311000000e-08;6.110379000000e-08;6.109931000000e-08;6.103415000000e-08
8.0,-0.050000,-0.050000,6.288207000000e-08,2.333059107695e-11,5,6.291436000000e-08;6.287446000000e-08;6.290420000000e-08;6.285444000000e-08;6.286289000000e-08
8.0,-0.040000,-0.040000,6.463898400000e-08,3.478634939168e-11,5,6.465832000000e-08;6.458200000000e-08;6.467607000000e-08;6.461631000000e-08;6.466222000000e-08
8.0,-0.030000,-0.030000,6.638874400000e-08,1.354096392433e-11,5,6.638040000000e-08;6.639699000000e-08;6.637978000000e-08;6.641141000000e-08;6.637514000000e-08
8.0,-0.020000,-0.020000,6.822353200000e-08,2.850186057084e-11,5,6.824511000000e-08;6.820618000000e-08;6.825972000000e-08;6.817915000000e-08;6.822750000000e-08
8.0,-0.010000,-0.010000,6.997991800000e-08,3.083896133141e-11,5,6.995170000000e-08;7.002974000000e-08;6.995329000000e-08;7.000186000000e-08;6.996300000000e-08
8.0,0.000000,0.000000,7.180315000000e-08,2.126315749522e-11,3,7.182459000000e-08;7.177417000000e-08;7.181069000000e-08
8.0,0.100000,0.100000,8.900032666667e-08,2.487976464698e-11,3,8.901559000000e-08;8.896524000000e-08;8.902015000000e-08
8.0,0.200000,0.200000,1.046219333333e-07,9.069117315864e-12,3,1.046316000000e-07;1.046244000000e-07;1.046098000000e-07
8.0,0.300000,0.300000,1.190595666667e-07,2.431862569216e-11,3,1.190485000000e-07;1.190933000000e-07;1.190369000000e-07
8.0,0.400000,0.400000,1.329666333333e-07,1.695805282324e-11,3,1.329656000000e-07;1.329464000000e-07;1.329879000000e-07
8.0,0.500000,0.500000,1.462361000000e-07,2.628472306620e-11,3,1.462673000000e-07;1.462030000000e-07;1.462380000000e-07
8.0,0.600000,0.600000,1.587473333333e-07,8.001805351850e-12,3,1.587375000000e-07;1.587474000000e-07;1.587571000000e-07
8.0,0.700000,0.700000,1.705476333333e-07,1.269759382280e-11,3,1.705474000000e-07;1.705322000000e-07;1.705633000000e-07
8.0,0.800000,0.800000,1.815139000000e-07,7.023294573538e-12,3,1.815041000000e-07;1.815202000000e-07;1.815174000000e-07
8.0,0.900000,0.900000,1.917738333333e-07,2.503601849780e-11,3,1.917547000000e-07;1.918092000000e-07;1.917576000000e-07
8.0,1.000000,1.000000,2.012822666667e-07,1.131675257699e-11,3,2.012789000000e-07;2.012975000000e-07;2.012704000000e-07
8.0,1.100000,1.100000,2.100006000000e-07,2.097570022668e-11,3,2.100279000000e-07;2.099970000000e-07;2.099769000000e-07
8.0,1.200000,1.200000,2.179438666667e-07,4.899206284917e-12,3,2.179438000000e-07;2.179379000000e-07;2.179499000000e-07
8.0,1.300000,1.300000,2.251800000000e-07,2.605545368376e-11,3,2.251763000000e-07;2.251501000000e-07;2.252136000000e-07
8.0,1.400000,1.400000,2.318086666667e-07,1.969641817409e-11,3,2.318065000000e-07;2.318338000000e-07;2.317857000000e-07
8.0,1.500000,1.500000,2.378397000000e-07,8.698275691192e-12,3,2.378334000000e-07;2.378337000000e-07;2.378520000000e-07
8.0,1.600000,1.600000,2.433918000000e-07,4.695387807910e-12,3,2.433976000000e-07;2.433917000000e-07;2.433861000000e-07
8.0,1.700000,1.700000,2.484755333333e-07,1.022947810116e-11,3,2.484611000000e-07;2.484836000000e-07;2.484819000000e-07
8.0,1.800000,1.800000,2.530986000000e-07,8.902808545609e-12,3,2.530959000000e-07;2.531106000000e-07;2.530893000000e-07
8.0,1.900000,1.900000,2.573513000000e-07,7.297031359852e-12,3,2.573531000000e-07;2.573592000000e-07;2.573416000000e-07
8.0,2.000000,2.000000,2.612396333333e-07,1.164483671943e-11,3,2.612262000000e-07;2.612381000000e-07;2.612546000000e-07
8.0,2.100000,2.100000,2.648018666667e-07,1.198063251901e-11,3,2.647939000000e-07;2.647929000000e-07;2.648188000000e-07
8.0,2.200000,2.200000,2.680810333333e-07,1.814282839642e-11,3,2.681018000000e-07;2.680837000000e-07;2.680576000000e-07
8.0,2.300000,2.300000,2.710931666667e-07,9.664137600206e-12,3,2.710911000000e-07;2.710825000000e-07;2.711059000000e-07
8.0,2.400000,2.400000,2.738822000000e-07,8.698275691186e-12,3,2.738882000000e-07;2.738885000000e-07;2.738699000000e-07
8.0,2.500000,2.500000,2.764046000000e-07,6.041522986800e-12,3,2.763996000000e-07;2.764011000000e-07;2.764131000000e-07
8.0,2.600000,2.600000,2.787112666667e-07,7.690831482294e-12,3,2.787163000000e-07;2.787171000000e-07;2.787004000000e-07
8.0,2.700000,2.700000,2.807790000000e-07,6.021627686936e-12,3,2.807867000000e-07;2.807720000000e-07;2.807783000000e-07
8.0,2.800000,2.800000,2.826778666667e-07,1.457676995162e-11,3,2.826959000000e-07;2.826775000000e-07;2.826602000000e-07
8.0,2.900000,2.900000,2.844141666667e-07,2.184633200841e-11,3,2.843859000000e-07;2.844175000000e-07;2.844391000000e-07
8.0,3.000000,3.000000,2.859930000000e-07,6.806369565831e-12,3,2.859837000000e-07;2.859998000000e-07;2.859955000000e-07
8.0,3.100000,3.100000,2.874448666667e-07,1.069776716060e-11,3,2.874353000000e-07;2.874395000000e-07;2.874598000000e-07
8.0,3.200000,3.200000,2.887809666667e-07,8.238257636722e-12,3,2.887820000000e-07;2.887704000000e-07;2.887905000000e-07
8.0,3.300000,3.300000,2.900053333333e-07,1.395452933241e-11,3,2.900150000000e-07;2.900154000000e-07;2.899856000000e-07
8.0,3.400000,3.400000,2.911333333333e-07,5.286670870094e-12,3,2.911275000000e-07;2.911322000000e-07;2.911403000000e-07
8.0,3.500000,3.500000,2.922089333333e-07,7.529645114866e-12,3,2.922082000000e-07;2.922001000000e-07;2.922185000000e-07
8.0,3.600000,3.600000,2.931834333333e-07,1.690174218502e-11,3,2.931833000000e-07;2.931628000000e-07;2.932042000000e-07
8.0,3.700000,3.700000,2.940985000000e-07,1.020686043796e-11,3,2.940854000000e-07;2.941103000000e-07;2.940998000000e-07
8.0,3.800000,3.800000,2.949791000000e-07,1.324311141689e-11,3,2.949848000000e-07;2.949917000000e-07;2.949608000000e-07
8.0,3.900000,3.900000,2.957963000000e-07,3.904698025018e-12,3,2.958000000000e-07;2.957909000000e-07;2.957980000000e-07
8.0,4.000000,4.000000,2.965924333333e-07,1.996936542695e-11,3,2.965645000000e-07;2.966100000000e-07;2.966028000000e-07
8.0,4.100000,4.100000,2.973145666667e-07,1.141061883607e-11,3,2.973062000000e-07;2.973068000000e-07;2.973307000000e-07
8.0,4.200000,4.200000,2.980170333333e-07,1.269916882671e-11,3,2.979994000000e-07;2.980229000000e-07;2.980288000000e-07
8.0,4.300000,4.300000,2.986801666667e-07,1.632387481234e-11,3,2.986578000000e-07;2.986864000000e-07;2.986963000000e-07
8.0,4.400000,4.400000,2.993097333333e-07,7.047615830115e-12,3,2.993077000000e-07;2.993192000000e-07;2.993023000000e-07
8.0,4.500000,4.500000,2.999300666667e-07,9.881407906889e-12,3,2.999423000000e-07;2.999181000000e-07;2.999298000000e-07
8.0,4.600000,4.600000,3.004746666667e-07,1.425817504294e-11,3,3.004739000000e-07;3.004925000000e-07;3.004576000000e-07
8.0,4.700000,4.700000,3.010492000000e-07,1.020326745051e-11,3,3.010556000000e-07;3.010348000000e-07;3.010572000000e-07
8.0,4.800000,4.800000,3.015648666667e-07,1.441627167089e-11,3,3.015671000000e-07;3.015813000000e-07;3.015462000000e-07
8.0,4.900000,4.900000,3.020655000000e-07,2.065139220489e-11,3,3.020943000000e-07;3.020469000000e-07;3.020553000000e-07
8.0,5.000000,5.000000,3.025304666667e-07,1.154190432969e-11,3,3.025143000000e-07;3.025405000000e-07;3.025366000000e-07
6.0,-2.000000,-2.000000,-6.978097000000e-10,1.953948169084e-11,3,-7.251165000000e-10;-6.878225000000e-10;-6.804901000000e-10
6.0,-1.900000,-1.900000,-6.586894333333e-10,6.657679620976e-12,3,-6.505285000000e-10;-6.668364000000e-10;-6.587034000000e-10
6.0,-1.800000,-1.800000,-6.433503000000e-10,7.262491089610e-12,3,-6.391923000000e-10;-6.372961000000e-10;-6.535625000000e-10
6.0,-1.700000,-1.700000,-6.326887333333e-10,1.219893871896e-11,3,-6.176165000000e-10;-6.474941000000e-10;-6.329556000000e-10
6.0,-1.600000,-1.600000,-6.272807333333e-10,1.520137099789e-11,3,-6.390661000000e-10;-6.058172000000e-10;-6.369589000000e-10
6.0,-1.500000,-1.500000,-6.217042333333e-10,4.817290102906e-12,3,-6.157626000000e-10;-6.217885000000e-10;-6.275616000000e-10
6.0,-1.400000,-1.400000,-6.177149666667e-10,8.938975453721e-12,3,-6.204822000000e-10;-6.270138000000e-10;-6.056489000000e-10
6.0,-1.300000,-1.300000,-5.905486000000e-10,4.996015156769e-12,3,-5.926699000000e-10;-5.953245000000e-10;-5.836514000000e-10
6.0,-1.200000,-1.200000,-5.746334000000e-10,5.633979766264e-12,3,-5.818815000000e-10;-5.738749000000e-10;-5.681438000000e-10
6.0,-1.100000,-1.100000,-5.560917333333e-10,1.158733930038e-11,3,-5.506978000000e-10;-5.721894000000e-10;-5.453880000000e-10
6.0,-1.000000,-1.000000,-5.152239800000e-10,1.038781560741e-11,5,-5.199774000000e-10;-5.007615000000e-10;-5.320294000000e-10;-5.119707000000e-10;-5.113809000000e-10
6.0,-0.990000,-0.990000,-5.220422800000e-10,1.013917755746e-11,5,-5.158898000000e-10;-5.388140000000e-10;-5.244021000000e-10;-5.083045000000e-10;-5.228010000000e-10
6.0,-0.980000,-0.980000,-5.196908200000e-10,8.297637352259e-12,5,-5.111701000000e-10;-5.287425000000e-10;-5.258770000000e-10;-5.243600000000e-10;-5.083045000000e-10
6.0,-0.970000,-0.970000,-5.188394600000e-10,1.615150269128e-11,5,-5.337570000000e-10;-5.114227000000e-10;-5.378447000000e-10;-4.930499000000e-10;-5.181230000000e-10
6.0,-0.960000,-0.960000,-5.215196200000e-10,1.038043739375e-11,5,-5.292903000000e-10;-5.111280000000e-10;-5.375919000000e-10;-5.115068000000e-10;-5.180811000000e-10
6.0,-0.950000,-0.950000,-4.972973800000e-10,2.182811036104e-11,5,-5.099057000000e-10;-4.694090000000e-10;-5.242335000000e-10;-4.734123000000e-10;-5.095264000000e-10
6.0,-0.940000,-0.940000,-4.823965600000e-10,1.540499999307e-11,5,-4.662064000000e-10;-5.039639000000e-10;-4.855487000000e-10;-4.637620000000e-10;-4.925018000000e-10
6.0,-0.930000,-0.930000,-4.848069400000e-10,3.560769803712e-11,5,-5.010984000000e-10;-4.392786000000e-10;-5.131927000000e-10;-4.452626000000e-10;-5.252024000000e-10
6.0,-0.920000,-0.920000,-4.595057800000e-10,3.048275409601e-11,5,-4.317775000000e-10;-5.119283000000e-10;-4.729486000000e-10;-4.299233000000e-10;-4.509512000000e-10
6.0,-0.910000,-0.910000,-4.690042600000e-10,1.936144614760e-11,5,-4.986120000000e-10;-4.442932000000e-10;-4.831466000000e-10;-4.611914000000e-10;-4.577781000000e-10
6.0,-0.900000,-0.900000,-4.505383600000e-10,1.543781376188e-11,5,-4.435348000000e-10;-4.556709000000e-10;-4.238973000000e-10;-4.646890000000e-10;-4.648998000000e-10
6.0,-0.890000,-0.890000,-4.463075200000e-10,3.101371404449e-11,5,-4.591265000000e-10;-4.168177000000e-10;-4.870235000000e-10;-4.040492000000e-10;-4.645207000000e-10
6.0,-0.880000,-0.880000,-4.297378800000e-10,3.383037499546e-11,5,-4.501927000000e-10;-4.118452000000e-10;-4.510776000000e-10;-3.717278000000e-10;-4.638461000000e-10
6.0,-0.870000,-0.870000,-4.161602400000e-10,1.773401597322e-11,5,-4.409219000000e-10;-4.107493000000e-10;-4.034592000000e-10;-4.321568000000e-10;-3.935140000000e-10
6.0,-0.860000,-0.860000,-3.955200000000e-10,2.158547558763e-11,5,-3.801979000000e-10;-4.337159000000e-10;-4.030799000000e-10;-3.726968000000e-10;-3.879095000000e-10
6.0,-0.850000,-0.850000,-3.768939600000e-10,2.568586619654e-11,5,-3.671343000000e-10;-3.997508000000e-10;-3.621196000000e-10;-4.128142000000e-10;-3.426509000000e-10
6.0,-0.840000,-0.840000,-3.627854200000e-10,2.933626124839e-11,5,-3.428615000000e-10;-4.134042000000e-10;-3.283654000000e-10;-3.559250000000e-10;-3.733710000000e-10
6.0,-0.830000,-0.830000,-3.645553200000e-10,3.564035458911e-11,5,-3.976017000000e-10;-3.330428000000e-10;-4.070832000000e-10;-3.152597000000e-10;-3.697892000000e-10
